time,ping
2019-12-20 07:00:06,54.016
2019-12-20 07:00:11,40.322
2019-12-20 07:00:16,37.738
2019-12-20 07:00:21,39.285
2019-12-20 07:00:26,36.503
2019-12-20 07:00:31,44.627
2019-12-20 07:00:36,37.306
2019-12-20 07:00:41,35.605
2019-12-20 07:00:46,37.289
2019-12-20 07:00:51,47.306
2019-12-20 07:00:56,38.907
2019-12-20 07:01:01,36.41
2019-12-20 07:01:06,36.539
2019-12-20 07:01:11,44.049
2019-12-20 07:01:16,37.26
2019-12-20 07:01:21,41.302
2019-12-20 07:01:26,37.434
2019-12-20 07:01:31,40.529
2019-12-20 07:01:36,45.354
2019-12-20 07:01:41,30.309
2019-12-20 07:01:46,39.461
2019-12-20 07:01:51,45.418
2019-12-20 07:01:56,42.683
2019-12-20 07:02:01,31.538
2019-12-20 07:02:06,41.344
2019-12-20 07:02:11,36.562
2019-12-20 07:02:16,38.489
2019-12-20 07:02:21,45.313
2019-12-20 07:02:26,51.38
2019-12-20 07:02:31,37.363
2019-12-20 07:02:36,39.369
2019-12-20 07:02:41,36.105
2019-12-20 07:02:46,38.264
2019-12-20 07:02:51,39.369
2019-12-20 07:02:56,39.311
2019-12-20 07:03:01,40.373
2019-12-20 07:03:06,37.338
2019-12-20 07:03:11,49.383
2019-12-20 07:03:16,42.609
2019-12-20 07:03:21,39.363
2019-12-20 07:03:26,46.36
2019-12-20 07:03:31,40.214
2019-12-20 07:03:36,42.366
2019-12-20 07:03:41,37.62
2019-12-20 07:03:46,32.265
2019-12-20 07:03:51,35.415
2019-12-20 07:03:56,43.859
2019-12-20 07:04:01,44.087
2019-12-20 07:04:06,42.403
2019-12-20 07:04:11,41.304
2019-12-20 07:04:16,35.551
2019-12-20 07:04:21,32.403
2019-12-20 07:04:26,48.312
2019-12-20 07:04:31,39.321
2019-12-20 07:04:36,42.313
2019-12-20 07:04:41,37.419
2019-12-20 07:04:46,42.489
2019-12-20 07:04:51,48.252
2019-12-20 07:04:56,48.362
2019-12-20 07:05:01,43.708
2019-12-20 07:05:06,38.221
2019-12-20 07:05:11,51.298
2019-12-20 07:05:16,40.352
2019-12-20 07:05:21,44.372
2019-12-20 07:05:26,48.3
2019-12-20 07:05:31,35.427
2019-12-20 07:05:36,48.346
2019-12-20 07:05:41,38.837
2019-12-20 07:05:46,31.177
2019-12-20 07:05:51,40.348
2019-12-20 07:05:56,40.402
