time,ping
2020-01-02 20:00:16,38.475
2020-01-02 20:00:31,49.409
2020-01-02 20:00:46,46.185
2020-01-02 20:01:01,38.028
2020-01-02 20:01:16,32.685
2020-01-02 20:01:31,33.651
2020-01-02 20:01:46,47.442
2020-01-02 20:02:01,32.53
2020-01-02 20:02:16,36.565
2020-01-02 20:02:31,44.83
2020-01-02 20:02:46,33.684
2020-01-02 20:03:01,48.65
2020-01-02 20:03:16,46.644
2020-01-02 20:03:31,35.656
2020-01-02 20:03:46,30.07
2020-01-02 20:04:01,45.853
2020-01-02 20:04:16,34.736
2020-01-02 20:04:31,34.668
2020-01-02 20:04:46,44.911
2020-01-02 20:05:01,36.496
2020-01-02 20:05:16,38.682
2020-01-02 20:05:31,34.028
2020-01-02 20:05:46,37.301
2020-01-02 20:06:01,32.687
2020-01-02 20:06:16,44.621
2020-01-02 20:06:31,35.592
2020-01-02 20:06:46,46.574
2020-01-02 20:07:01,43.687
2020-01-02 20:07:16,41.973
2020-01-02 20:07:31,32.624
2020-01-02 20:07:46,34.839
2020-01-02 20:08:01,31.841
2020-01-02 20:08:16,43.933
2020-01-02 20:08:31,33.325
2020-01-02 20:08:46,34.786
2020-01-02 20:09:01,36.507
2020-01-02 20:09:16,29.823
2020-01-02 20:09:31,37.609
2020-01-02 20:09:46,48.732
2020-01-02 20:10:01,32.628
2020-01-02 20:10:16,45.027
2020-01-02 20:10:31,31.092
2020-01-02 20:10:46,33.781
2020-01-02 20:11:01,34.286
2020-01-02 20:11:16,35.665
2020-01-02 20:11:31,33.573
2020-01-02 20:11:46,39.406
2020-01-02 20:12:01,30.478
2020-01-02 20:12:16,34.38
2020-01-02 20:12:31,38.732
2020-01-02 20:12:46,34.435
2020-01-02 20:13:01,35.408
2020-01-02 20:13:16,44.709
2020-01-02 20:13:31,40.95
2020-01-02 20:13:46,36.641
2020-01-02 20:14:01,37.716
2020-01-02 20:14:16,44.064
2020-01-02 20:14:31,38.521
2020-01-02 20:14:46,44.819
2020-01-02 20:15:01,46.224
2020-01-02 20:15:16,44.661
2020-01-02 20:15:31,47.262
2020-01-02 20:15:46,37.917
2020-01-02 20:16:01,37.914
2020-01-02 20:16:16,33.796
2020-01-02 20:16:31,43.092
2020-01-02 20:16:46,44.562
2020-01-02 20:17:01,46.113
2020-01-02 20:17:16,45.431
2020-01-02 20:17:31,33.114
2020-01-02 20:17:46,44.659
2020-01-02 20:18:01,36.665
2020-01-02 20:18:16,44.89
2020-01-02 20:18:31,39.816
2020-01-02 20:18:46,36.681
2020-01-02 20:19:01,43.488
2020-01-02 20:19:16,44.752
2020-01-02 20:19:31,45.182
2020-01-02 20:19:46,43.646
2020-01-02 20:20:01,54.669
2020-01-02 20:20:16,46.784
2020-01-02 20:20:31,45.535
2020-01-02 20:20:46,46.652
2020-01-02 20:21:01,43.235
2020-01-02 20:21:16,37.519
2020-01-02 20:21:31,39.866
2020-01-02 20:21:46,58.787
2020-01-02 20:22:01,44.987
2020-01-02 20:22:16,37.643
2020-01-02 20:22:31,30.18
2020-01-02 20:22:46,48.227
2020-01-02 20:23:01,42.854
2020-01-02 20:23:16,44.692
2020-01-02 20:23:31,44.849
2020-01-02 20:23:46,35.706
2020-01-02 20:24:01,37.153
2020-01-02 20:24:16,45.811
2020-01-02 20:24:31,43.497
2020-01-02 20:24:46,55.706
2020-01-02 20:25:01,37.77
2020-01-02 20:25:16,54.682
2020-01-02 20:25:31,41.033
2020-01-02 20:25:46,42.102
2020-01-02 20:26:01,42.153
2020-01-02 20:26:16,43.656
2020-01-02 20:26:31,44.757
2020-01-02 20:26:46,44.802
2020-01-02 20:27:01,30.629
2020-01-02 20:27:16,46.809
