time,ping
2020-01-21 17:00:16,39.331
2020-01-21 17:00:31,45.546
2020-01-21 17:00:46,47.067
2020-01-21 17:01:01,30.575
2020-01-21 17:01:16,46.454
2020-01-21 17:01:31,36.529
2020-01-21 17:01:46,58.23
2020-01-21 17:02:01,41.703
2020-01-21 17:02:16,61.341
2020-01-21 17:02:31,37.942
2020-01-21 17:02:46,36.176
2020-01-21 17:03:01,32.289
2020-01-21 17:03:16,30.381
2020-01-21 17:03:31,46.453
2020-01-21 17:03:46,37.087
2020-01-21 17:04:01,44.005
2020-01-21 17:04:16,41.342
2020-01-21 17:04:31,28.434
2020-01-21 17:04:46,46.862
2020-01-21 17:05:01,42.862
2020-01-21 17:05:16,43.935
2020-01-21 17:05:31,33.711
2020-01-21 17:05:46,42.043
2020-01-21 17:06:01,37.167
2020-01-21 17:06:16,37.962
2020-01-21 17:06:31,46.68
2020-01-21 17:06:46,46.587
2020-01-21 17:07:01,37.414
2020-01-21 17:07:16,48.455
2020-01-21 17:07:31,28.494
2020-01-21 17:07:46,42.051
2020-01-21 17:08:01,54.366
2020-01-21 17:08:16,28.69
2020-01-21 17:08:31,45.436
2020-01-21 17:08:46,52.574
2020-01-21 17:09:01,37.02
2020-01-21 17:09:16,44.481
2020-01-21 17:09:31,34.014
2020-01-21 17:09:46,46.68
2020-01-21 17:10:01,30.309
2020-01-21 17:10:16,49.426
2020-01-21 17:10:31,36.479
2020-01-21 17:10:46,36.967
2020-01-21 17:11:01,35.538
2020-01-21 17:11:16,45.344
2020-01-21 17:11:31,41.231
2020-01-21 17:11:46,46.115
2020-01-21 17:12:01,35.29
2020-01-21 17:12:16,38.121
2020-01-21 17:12:31,37.199
2020-01-21 17:12:46,30.207
2020-01-21 17:13:01,41.663
2020-01-21 17:13:16,46.322
2020-01-21 17:13:31,37.891
2020-01-21 17:13:46,38.293
2020-01-21 17:14:01,39.665
2020-01-21 17:14:16,45.36
2020-01-21 17:14:31,40.699
2020-01-21 17:14:46,45.675
2020-01-21 17:15:01,48.674
2020-01-21 17:15:16,44.435
2020-01-21 17:15:31,36.992
2020-01-21 17:15:46,28.484
2020-01-21 17:16:01,46.303
2020-01-21 17:16:16,48.493
2020-01-21 17:16:31,39.397
2020-01-21 17:16:46,30.27
2020-01-21 17:17:01,41.304
2020-01-21 17:17:16,37.948
2020-01-21 17:17:31,47.629
2020-01-21 17:17:46,36.456
2020-01-21 17:18:01,37.096
2020-01-21 17:18:16,36.517
2020-01-21 17:18:31,48.197
2020-01-21 17:18:46,38.421
2020-01-21 17:19:01,39.196
2020-01-21 17:19:16,37.655
2020-01-21 17:19:31,43.345
2020-01-21 17:19:46,44.055
2020-01-21 17:20:01,37.775
2020-01-21 17:20:16,43.464
