time,ping
2019-12-31 20:00:17,38.433
2019-12-31 20:00:32,41.627
2019-12-31 20:00:47,36.195
2019-12-31 20:01:02,37.918
2019-12-31 20:01:17,41.336
2019-12-31 20:01:32,46.209
2019-12-31 20:01:47,37.937
2019-12-31 20:02:02,35.429
2019-12-31 20:02:17,40.664
2019-12-31 20:02:32,36.843
2019-12-31 20:02:47,38.713
2019-12-31 20:03:02,42.237
2019-12-31 20:03:17,44.718
2019-12-31 20:03:32,48.191
2019-12-31 20:03:47,37.675
2019-12-31 20:04:02,38.016
2019-12-31 20:04:17,37.785
2019-12-31 20:04:32,38.785
2019-12-31 20:04:47,35.782
2019-12-31 20:05:02,31.122
2019-12-31 20:05:17,42.955
2019-12-31 20:05:32,61.197
2019-12-31 20:05:47,47.924
2019-12-31 20:06:02,38.929
2019-12-31 20:06:17,50.49
2019-12-31 20:06:32,43.793
2019-12-31 20:06:47,44.756
2019-12-31 20:07:02,39.903
2019-12-31 20:07:17,43.241
2019-12-31 20:07:32,52.799
2019-12-31 20:07:47,49.756
2019-12-31 20:08:02,37.476
2019-12-31 20:08:17,40.678
2019-12-31 20:08:32,43.404
2019-12-31 20:08:47,39.294
2019-12-31 20:09:02,40.548
2019-12-31 20:09:17,52.702
2019-12-31 20:09:32,32.115
2019-12-31 20:09:47,40.922
2019-12-31 20:10:02,32.194
2019-12-31 20:10:17,35.688
2019-12-31 20:10:32,34.863
2019-12-31 20:10:47,34.183
2019-12-31 20:11:02,34.883
2019-12-31 20:11:17,31.681
2019-12-31 20:11:32,31.583
2019-12-31 20:11:47,42.057
2019-12-31 20:12:02,33.847
2019-12-31 20:12:17,37.692
2019-12-31 20:12:32,38.617
2019-12-31 20:12:47,44.013
2019-12-31 20:13:02,31.519
2019-12-31 20:13:17,39.892
2019-12-31 20:13:32,32.198
2019-12-31 20:13:47,45.115
2019-12-31 20:14:02,38.158
2019-12-31 20:14:17,42.738
2019-12-31 20:14:32,40.023
2019-12-31 20:14:47,38.28
2019-12-31 20:15:02,44.559
2019-12-31 20:15:17,30.62
