time,ping
2019-12-29 20:00:16,38.638
2019-12-29 20:00:31,29.642
2019-12-29 20:00:46,44.986
2019-12-29 20:01:01,47.563
2019-12-29 20:01:16,46.655
2019-12-29 20:01:31,47.595
2019-12-29 20:01:46,43.797
2019-12-29 20:02:01,45.503
2019-12-29 20:02:16,45.143
2019-12-29 20:02:31,37.237
2019-12-29 20:02:46,34.556
2019-12-29 20:03:01,47.98
2019-12-29 20:03:16,45.52
2019-12-29 20:03:31,47.653
2019-12-29 20:03:46,40.732
2019-12-29 20:04:01,42.854
2019-12-29 20:04:16,39.141
2019-12-29 20:04:31,43.605
2019-12-29 20:04:46,46.953
2019-12-29 20:05:01,37.251
2019-12-29 20:05:16,39.69
2019-12-29 20:05:31,37.962
2019-12-29 20:05:46,46.391
2019-12-29 20:06:01,38.631
2019-12-29 20:06:16,42.029
2019-12-29 20:06:31,40.248
2019-12-29 20:06:46,53.651
2019-12-29 20:07:01,49.934
2019-12-29 20:07:16,44.676
2019-12-29 20:07:31,54.364
2019-12-29 20:07:46,50.862
2019-12-29 20:08:01,35.614
2019-12-29 20:08:16,42.729
2019-12-29 20:08:31,29.777
2019-12-29 20:08:46,35.34
2019-12-29 20:09:01,36.27
2019-12-29 20:09:16,39.592
2019-12-29 20:09:31,37.009
2019-12-29 20:09:46,35.791
2019-12-29 20:10:01,36.795
2019-12-29 20:10:16,36.686
2019-12-29 20:10:31,37.301
2019-12-29 20:10:46,47.248
2019-12-29 20:11:01,43.109
2019-12-29 20:11:16,45.932
2019-12-29 20:11:31,39.7
2019-12-29 20:11:46,50.898
2019-12-29 20:12:01,65.615
2019-12-29 20:12:16,34.867
2019-12-29 20:12:31,37.242
2019-12-29 20:12:46,46.537
2019-12-29 20:13:01,47.641
2019-12-29 20:13:16,37.16
2019-12-29 20:13:31,47.565
2019-12-29 20:13:46,53.68
2019-12-29 20:14:01,42.596
2019-12-29 20:14:16,35.019
2019-12-29 20:14:31,46.457
2019-12-29 20:14:46,32.566
2019-12-29 20:15:01,42.916
2019-12-29 20:15:16,49.819
2019-12-29 20:15:31,37.339
2019-12-29 20:15:46,37.663
2019-12-29 20:16:01,39.321
2019-12-29 20:16:16,39.439
2019-12-29 20:16:31,36.778
2019-12-29 20:16:46,46.732
2019-12-29 20:17:01,39.013
2019-12-29 20:17:16,36.414
2019-12-29 20:17:31,29.031
2019-12-29 20:17:46,35.011
2019-12-29 20:18:01,36.656
2019-12-29 20:18:16,36.238
2019-12-29 20:18:31,46.057
2019-12-29 20:18:46,33.556
2019-12-29 20:19:01,41.52
2019-12-29 20:19:16,38.096
2019-12-29 20:19:31,47.953
2019-12-29 20:19:46,40.645
2019-12-29 20:20:01,43.926
2019-12-29 20:20:16,35.962
2019-12-29 20:20:31,49.309
2019-12-29 20:20:46,37.476
2019-12-29 20:21:01,42.283
2019-12-29 20:21:16,45.752
2019-12-29 20:21:31,31.113
2019-12-29 20:21:46,46.833
2019-12-29 20:22:01,46.291
2019-12-29 20:22:16,31.862
2019-12-29 20:22:31,33.893
2019-12-29 20:22:46,40.997
2019-12-29 20:23:01,30.53
2019-12-29 20:23:16,46.835
2019-12-29 20:23:31,48.672
2019-12-29 20:23:46,28.739
2019-12-29 20:24:01,47.266
2019-12-29 20:24:16,39.376
2019-12-29 20:24:31,46.66
2019-12-29 20:24:46,45.933
2019-12-29 20:25:01,47.005
2019-12-29 20:25:16,47.095
2019-12-29 20:25:31,50.08
2019-12-29 20:25:46,48.012
2019-12-29 20:26:01,37.6
2019-12-29 20:26:16,41.356
2019-12-29 20:26:31,50.553
2019-12-29 20:26:46,36.397
2019-12-29 20:27:01,52.851
2019-12-29 20:27:16,39.645
2019-12-29 20:27:31,29.829
2019-12-29 20:27:46,34.948
2019-12-29 20:28:01,46.748
2019-12-29 20:28:16,38.9
2019-12-29 20:28:31,45.816
2019-12-29 20:28:46,38.293
2019-12-29 20:29:01,46.517
2019-12-29 20:29:16,31.611
2019-12-29 20:29:31,46.914
2019-12-29 20:29:46,47.695
2019-12-29 20:30:01,46.88
2019-12-29 20:30:16,32.869
2019-12-29 20:30:31,36.175
2019-12-29 20:30:46,46.998
2019-12-29 20:31:01,30.717
2019-12-29 20:31:16,45.627
2019-12-29 20:31:31,43.282
2019-12-29 20:31:46,48.925
2019-12-29 20:32:01,31.145
2019-12-29 20:32:16,37.715
2019-12-29 20:32:31,49.704
2019-12-29 20:32:46,45.197
2019-12-29 20:33:01,47.681
2019-12-29 20:33:16,43.113
2019-12-29 20:33:31,49.087
2019-12-29 20:33:46,46.552
2019-12-29 20:34:01,47.614
2019-12-29 20:34:16,35.555
2019-12-29 20:34:31,50.004
2019-12-29 20:34:46,30.873
2019-12-29 20:35:01,37.19
2019-12-29 20:35:16,38.444
2019-12-29 20:35:31,46.257
2019-12-29 20:35:46,45.014
2019-12-29 20:36:01,40.694
2019-12-29 20:36:16,29.857
2019-12-29 20:36:31,42.196
2019-12-29 20:36:46,46.94
2019-12-29 20:37:01,42.506
2019-12-29 20:37:16,39.717
2019-12-29 20:37:31,36.805
2019-12-29 20:37:46,38.494
2019-12-29 20:38:01,45.669
2019-12-29 20:38:16,37.657
2019-12-29 20:38:31,38.877
2019-12-29 20:38:46,41.791
2019-12-29 20:39:01,38.674
2019-12-29 20:39:16,43.406
2019-12-29 20:39:31,43.095
2019-12-29 20:39:46,36.9
2019-12-29 20:40:01,43.478
2019-12-29 20:40:16,41.64
2019-12-29 20:40:31,47.597
2019-12-29 20:40:46,38.612
2019-12-29 20:41:01,37.46
2019-12-29 20:41:16,40.323
2019-12-29 20:41:31,35.843
2019-12-29 20:41:46,34.801
2019-12-29 20:42:01,37.777
2019-12-29 20:42:16,48.662
2019-12-29 20:42:31,44.889
2019-12-29 20:42:46,41.928
2019-12-29 20:43:01,38.688
2019-12-29 20:43:16,43.595
2019-12-29 20:43:31,40.695
2019-12-29 20:43:46,32.706
2019-12-29 20:44:01,33.049
2019-12-29 20:44:16,41.705
2019-12-29 20:44:31,44.719
2019-12-29 20:44:46,35.625
2019-12-29 20:45:01,48.393
2019-12-29 20:45:16,45.816
2019-12-29 20:45:31,40.612
2019-12-29 20:45:46,45.61
2019-12-29 20:46:01,37.864
2019-12-29 20:46:16,38.285
2019-12-29 20:46:31,38.92
2019-12-29 20:46:46,44.703
2019-12-29 20:47:01,36.109
2019-12-29 20:47:16,36.55
2019-12-29 20:47:31,35.103
2019-12-29 20:47:46,35.286
2019-12-29 20:48:01,37.471
2019-12-29 20:48:16,45.511
2019-12-29 20:48:31,41.357
2019-12-29 20:48:46,35.013
2019-12-29 20:49:01,41.076
2019-12-29 20:49:16,34.898
2019-12-29 20:49:31,43.338
2019-12-29 20:49:46,45.657
2019-12-29 20:50:01,44.42
2019-12-29 20:50:16,40.429
2019-12-29 20:50:31,38.075
2019-12-29 20:50:46,38.09
2019-12-29 20:51:01,46.839
2019-12-29 20:51:16,41.214
2019-12-29 20:51:31,39.163
2019-12-29 20:51:46,46.201
2019-12-29 20:52:01,36.719
2019-12-29 20:52:16,42.713
2019-12-29 20:52:31,37.611
2019-12-29 20:52:46,44.988
2019-12-29 20:53:01,45.494
2019-12-29 20:53:16,47.69
2019-12-29 20:53:31,46.725
2019-12-29 20:53:46,39.818
2019-12-29 20:54:01,34.723
2019-12-29 20:54:16,48.625
2019-12-29 20:54:31,46.706
2019-12-29 20:54:46,50.772
2019-12-29 20:55:01,37.417
2019-12-29 20:55:16,35.005
2019-12-29 20:55:31,46.658
2019-12-29 20:55:46,48.783
2019-12-29 20:56:01,46.073
2019-12-29 20:56:16,45.901
2019-12-29 20:56:31,38.178
2019-12-29 20:56:46,57.245
2019-12-29 20:57:01,48.684
2019-12-29 20:57:16,47.159
2019-12-29 20:57:31,36.069
2019-12-29 20:57:46,29.827
2019-12-29 20:58:01,45.698
2019-12-29 20:58:16,45.904
2019-12-29 20:58:31,46.724
2019-12-29 20:58:46,42.273
