datetime,1st-id,1st-rtt,2nd-id,2nd-rtt,3rd-id,3rd-rtt,4th-id,4th-rtt,5th-id,5th-rtt,6th-id,6th-rtt,7th-id,7th-rtt,8th-id,8th-rtt,9th-id,9th-rtt,10th-id,10th-rtt,11th-id,11th-rtt,12th-id,12th-rtt,13th-id,13th-rtt,14th-id,14th-rtt,15th-id,15th-rtt,16th-id,16th-rtt,17th-id,17th-rtt,18th-id,18th-rtt,19th-id,19th-rtt,20th-id,20th-rtt,21th-id,21th-rtt,22th-id,22th-rtt,23th-id,23th-rtt,24th-id,24th-rtt,25th-id,25th-rtt,26th-id,26th-rtt,27th-id,27th-rtt,28th-id,28th-rtt,29th-id,29th-rtt,30th-id,30th-rtt,ping
2020/03/23 12:00:16,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),281.109,210.173.178.59(210.173.178.59),281.064,*,,*,,*,,54.239.53.59(54.239.53.59),280.876,*,,*,,52.95.31.187(52.95.31.187),281.959,*,,*,,52.95.30.208(52.95.30.208),281.830,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,164.723
2020/03/23 12:00:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),69.475,210.173.178.59(210.173.178.59),69.428,*,,*,,*,,54.239.53.14(54.239.53.14),70.912,*,,*,,52.95.31.193(52.95.31.193),75.799,*,,*,,52.95.30.208(52.95.30.208),78.857,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,81.077
2020/03/23 12:00:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),68.659,210.173.178.59(210.173.178.59),68.613,*,,*,,*,,54.239.53.38(54.239.53.38),71.324,52.95.31.146(52.95.31.146),75.332,*,,52.95.31.205(52.95.31.205),75.203,*,,*,,52.95.30.220(52.95.30.220),118.038,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,75.768
2020/03/23 12:01:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),65.943,210.173.178.59(210.173.178.59),67.593,*,,*,,*,,54.239.53.32(54.239.53.32),67.403,52.95.31.146(52.95.31.146),74.312,*,,52.95.31.221(52.95.31.221),73.533,*,,*,,52.95.30.216(52.95.30.216),74.092,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.055
2020/03/23 12:01:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),68.903,210.173.178.61(210.173.178.61),68.846,*,,*,,*,,54.239.53.71(54.239.53.71),70.251,*,,*,,52.95.31.177(52.95.31.177),75.420,*,,*,,52.95.30.216(52.95.30.216),77.970,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,70.394
2020/03/23 12:01:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),69.183,210.173.178.59(210.173.178.59),70.794,*,,*,,*,,54.239.53.28(54.239.53.28),70.598,52.95.31.148(52.95.31.148),75.846,*,,52.95.31.161(52.95.31.161),75.753,*,,*,,52.95.30.208(52.95.30.208),79.583,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,74.126
2020/03/23 12:01:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),69.264,210.173.178.59(210.173.178.59),69.211,*,,*,,*,,54.239.53.45(54.239.53.45),70.437,*,,*,,52.95.31.205(52.95.31.205),75.277,*,,*,,52.95.30.212(52.95.30.212),78.590,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.525
2020/03/23 12:02:01,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),66.603,210.173.178.59(210.173.178.59),69.521,*,,*,,*,,54.239.53.12(54.239.53.12),69.327,*,,*,,52.95.31.169(52.95.31.169),74.128,*,,*,,52.95.30.212(52.95.30.212),76.978,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.541
2020/03/23 12:02:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),67.880,210.173.178.59(210.173.178.59),67.834,*,,*,,*,,54.239.53.18(54.239.53.18),69.252,*,,*,,52.95.31.205(52.95.31.205),75.370,*,,*,,52.95.30.208(52.95.30.208),78.394,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,78.089
2020/03/23 12:02:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),69.013,210.173.178.59(210.173.178.59),68.959,*,,*,,*,,54.239.53.49(54.239.53.49),70.365,*,,*,,52.95.31.177(52.95.31.177),75.519,*,,*,,52.95.30.212(52.95.30.212),78.428,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.672
2020/03/23 12:02:46,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),73.745,210.173.178.61(210.173.178.61),73.664,*,,*,,*,,54.239.53.43(54.239.53.43),74.601,52.95.31.146(52.95.31.146),76.906,*,,52.95.31.201(52.95.31.201),76.809,*,,*,,52.95.30.208(52.95.30.208),79.778,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,92.513
2020/03/23 12:03:01,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),68.076,210.173.178.61(210.173.178.61),68.029,*,,*,,*,,54.239.53.53(54.239.53.53),69.421,52.95.31.148(52.95.31.148),73.741,*,,52.95.31.197(52.95.31.197),74.119,*,,*,,52.95.30.208(52.95.30.208),77.522,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,78.472
2020/03/23 12:03:16,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),70.873,210.173.178.61(210.173.178.61),72.551,*,,*,,*,,54.239.53.59(54.239.53.59),72.359,*,,*,,52.95.31.193(52.95.31.193),77.452,*,,*,,52.95.30.212(52.95.30.212),81.294,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,79.936
2020/03/23 12:03:31,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,73.166
