datetime,1st-id,1st-rtt,2nd-id,2nd-rtt,3rd-id,3rd-rtt,4th-id,4th-rtt,5th-id,5th-rtt,6th-id,6th-rtt,7th-id,7th-rtt,8th-id,8th-rtt,9th-id,9th-rtt,10th-id,10th-rtt,11th-id,11th-rtt,12th-id,12th-rtt,13th-id,13th-rtt,14th-id,14th-rtt,15th-id,15th-rtt,16th-id,16th-rtt,17th-id,17th-rtt,18th-id,18th-rtt,19th-id,19th-rtt,20th-id,20th-rtt,21th-id,21th-rtt,22th-id,22th-rtt,23th-id,23th-rtt,24th-id,24th-rtt,25th-id,25th-rtt,26th-id,26th-rtt,27th-id,27th-rtt,28th-id,28th-rtt,29th-id,29th-rtt,30th-id,30th-rtt,ping
2020/03/27 20:00:16,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),159.852,210.173.178.59(210.173.178.59),159.772,*,,*,,*,,54.239.53.49(54.239.53.49),178.718,*,,*,,52.95.31.219(52.95.31.219),178.544,*,,*,,52.95.30.208(52.95.30.208),178.413,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,89.759
2020/03/27 20:00:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),70.817,210.173.178.59(210.173.178.59),70.772,*,,*,,*,,54.239.53.30(54.239.53.30),73.200,*,,*,,52.95.31.207(52.95.31.207),78.341,*,,*,,52.95.30.220(52.95.30.220),81.180,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,74.019
2020/03/27 20:00:46,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),71.515,210.173.178.59(210.173.178.59),71.470,*,,*,,*,,54.239.53.20(54.239.53.20),72.407,*,,*,,52.95.31.219(52.95.31.219),77.279,*,,*,,52.95.30.208(52.95.30.208),86.112,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,72.028
2020/03/27 20:01:01,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),68.329,210.173.178.61(210.173.178.61),68.248,*,,*,,*,,54.239.53.55(54.239.53.55),69.518,*,,*,,52.95.31.203(52.95.31.203),83.627,*,,*,,52.95.30.216(52.95.30.216),86.358,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,76.918
2020/03/27 20:01:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),70.384,210.173.178.59(210.173.178.59),70.340,*,,*,,*,,54.239.53.8(54.239.53.8),71.819,*,,*,,52.95.31.177(52.95.31.177),78.027,*,,*,,52.95.30.208(52.95.30.208),83.833,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,75.748
2020/03/27 20:01:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),70.376,210.173.178.59(210.173.178.59),70.331,*,,*,,*,,54.239.53.43(54.239.53.43),72.798,*,,*,,52.95.31.165(52.95.31.165),76.930,*,,*,,52.95.30.220(52.95.30.220),82.880,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,70.145
2020/03/27 20:01:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),68.286,210.173.178.61(210.173.178.61),69.799,*,,*,,*,,54.239.53.26(54.239.53.26),69.606,*,,*,,52.95.31.201(52.95.31.201),75.859,*,,*,,52.95.30.208(52.95.30.208),84.752,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,74.534
2020/03/27 20:02:01,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),68.720,210.173.178.61(210.173.178.61),68.673,*,,*,,*,,54.239.53.20(54.239.53.20),71.001,*,,*,,52.95.31.187(52.95.31.187),77.147,*,,*,,52.95.30.208(52.95.30.208),80.204,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.995
2020/03/27 20:02:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),69.696,210.173.178.59(210.173.178.59),58.636,*,,*,,*,,54.239.53.18(54.239.53.18),61.127,52.95.31.146(52.95.31.146),66.395,*,,52.95.31.173(52.95.31.173),66.299,*,,*,,52.95.30.212(52.95.30.212),70.793,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.836
2020/03/27 20:02:31,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),70.278,210.173.178.59(210.173.178.59),70.197,*,,*,,*,,54.239.53.22(54.239.53.22),72.521,*,,*,,52.95.31.203(52.95.31.203),77.618,*,,*,,52.95.30.220(52.95.30.220),80.380,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.330
2020/03/27 20:02:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),67.212,210.173.178.59(210.173.178.59),67.125,*,,*,,*,,54.239.53.32(54.239.53.32),69.794,*,,*,,52.95.31.175(52.95.31.175),73.608,*,,*,,52.95.30.220(52.95.30.220),77.453,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,74.702
2020/03/27 20:03:01,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),68.983,210.173.178.59(210.173.178.59),68.896,*,,*,,*,,54.239.53.67(54.239.53.67),70.190,*,,*,,52.95.31.187(52.95.31.187),76.339,*,,*,,52.95.30.208(52.95.30.208),79.404,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,88.667
2020/03/27 20:03:16,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),68.913,210.173.178.59(210.173.178.59),68.826,*,,*,,*,,54.239.53.41(54.239.53.41),71.519,*,,*,,52.95.31.201(52.95.31.201),76.591,*,,*,,52.95.30.220(52.95.30.220),81.460,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.365
2020/03/27 20:03:31,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,75.218
2020/03/27 20:03:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),70.074,210.173.178.59(210.173.178.59),70.028,*,,*,,*,,54.239.53.16(54.239.53.16),72.715,*,,*,,52.95.31.163(52.95.31.163),77.414,*,,*,,52.95.30.220(52.95.30.220),81.520,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,49.849
2020/03/27 20:04:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),68.896,210.173.178.59(210.173.178.59),68.851,*,,*,,*,,54.239.53.51(54.239.53.51),71.136,*,,*,,52.95.31.161(52.95.31.161),77.498,*,,*,,52.95.30.212(52.95.30.212),79.917,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,72.743
2020/03/27 20:04:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),69.080,210.173.178.59(210.173.178.59),69.024,*,,*,,*,,54.239.53.32(54.239.53.32),70.417,*,,*,,52.95.31.197(52.95.31.197),75.617,*,,*,,52.95.30.212(52.95.30.212),78.371,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,69.701
2020/03/27 20:04:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),71.398,210.173.178.61(210.173.178.61),71.352,*,,*,,*,,54.239.53.51(54.239.53.51),72.765,*,,*,,52.95.31.193(52.95.31.193),77.981,*,,*,,52.95.30.220(52.95.30.220),81.787,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,79.131
2020/03/27 20:04:46,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),71.376,210.173.178.61(210.173.178.61),71.288,*,,*,,*,,54.239.53.69(54.239.53.69),73.915,*,,*,,52.95.31.221(52.95.31.221),78.717,*,,*,,52.95.30.220(52.95.30.220),81.490,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,76.642
2020/03/27 20:05:01,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),68.714,210.173.178.59(210.173.178.59),70.296,*,,*,,*,,54.239.53.30(54.239.53.30),70.097,*,,*,,52.95.31.213(52.95.31.213),75.242,*,,*,,52.95.30.220(52.95.30.220),80.109,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.774
2020/03/27 20:05:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),71.586,210.173.178.59(210.173.178.59),71.497,*,,*,,*,,54.239.53.45(54.239.53.45),72.733,*,,*,,52.95.31.193(52.95.31.193),78.897,*,,*,,52.95.30.212(52.95.30.212),81.630,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,73.472
2020/03/27 20:05:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),62.665,210.173.178.59(210.173.178.59),62.585,*,,*,,*,,54.239.53.16(54.239.53.16),63.824,*,,*,,52.95.31.215(52.95.31.215),68.964,*,,*,,52.95.30.216(52.95.30.216),71.846,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,75.029
2020/03/27 20:05:46,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),70.488,210.173.178.59(210.173.178.59),70.408,*,,*,,*,,54.239.53.28(54.239.53.28),71.649,52.95.31.148(52.95.31.148),75.610,*,,52.95.31.187(52.95.31.187),79.801,*,,*,,52.95.30.216(52.95.30.216),82.574,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,76.681
2020/03/27 20:06:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),70.900,210.173.178.59(210.173.178.59),70.855,*,,*,,*,,54.239.53.22(54.239.53.22),73.516,*,,*,,52.95.31.219(52.95.31.219),77.492,*,,*,,52.95.30.216(52.95.30.216),80.354,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,51.423
2020/03/27 20:06:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),63.042,210.173.178.61(210.173.178.61),62.997,*,,*,,*,,54.239.53.18(54.239.53.18),65.504,*,,*,,52.95.31.193(52.95.31.193),70.617,*,,*,,52.95.30.212(52.95.30.212),73.189,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,73.866
2020/03/27 20:06:31,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),71.846,210.173.178.61(210.173.178.61),71.801,*,,*,,*,,54.239.53.69(54.239.53.69),74.282,*,,*,,52.95.31.197(52.95.31.197),77.668,*,,*,,52.95.30.212(52.95.30.212),79.682,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,70.754
2020/03/27 20:06:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),61.725,210.173.178.59(210.173.178.59),61.673,*,,*,,*,,54.239.53.20(54.239.53.20),64.370,*,,*,,52.95.31.159(52.95.31.159),69.281,*,,*,,52.95.30.220(52.95.30.220),72.047,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,70.458
2020/03/27 20:07:01,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.240
