datetime,1st-id,1st-rtt,2nd-id,2nd-rtt,3rd-id,3rd-rtt,4th-id,4th-rtt,5th-id,5th-rtt,6th-id,6th-rtt,7th-id,7th-rtt,8th-id,8th-rtt,9th-id,9th-rtt,10th-id,10th-rtt,11th-id,11th-rtt,12th-id,12th-rtt,13th-id,13th-rtt,14th-id,14th-rtt,15th-id,15th-rtt,16th-id,16th-rtt,17th-id,17th-rtt,18th-id,18th-rtt,19th-id,19th-rtt,20th-id,20th-rtt,21th-id,21th-rtt,22th-id,22th-rtt,23th-id,23th-rtt,24th-id,24th-rtt,25th-id,25th-rtt,26th-id,26th-rtt,27th-id,27th-rtt,28th-id,28th-rtt,29th-id,29th-rtt,30th-id,30th-rtt,ping
2020/03/06 17:00:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),81.882,210.173.178.61(210.173.178.61),81.941,*,,*,,*,,54.239.53.24(54.239.53.24),82.756,*,,*,,52.95.31.211(52.95.31.211),96.636,*,,*,,52.95.30.216(52.95.30.216),96.499,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,73.904
2020/03/06 17:00:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),69.476,210.173.178.59(210.173.178.59),69.420,*,,*,,*,,54.239.53.61(54.239.53.61),72.115,*,,*,,52.95.31.213(52.95.31.213),77.026,*,,*,,52.95.30.220(52.95.30.220),79.849,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,72.356
2020/03/06 17:00:46,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),63.755,210.173.178.59(210.173.178.59),63.667,*,,*,,*,,54.239.53.30(54.239.53.30),66.197,52.95.31.146(52.95.31.146),70.938,*,,52.95.31.187(52.95.31.187),73.994,*,,*,,52.95.30.220(52.95.30.220),73.850,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,78.623
2020/03/06 17:01:01,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),71.558,210.173.178.59(210.173.178.59),71.513,*,,*,,*,,54.239.53.53(54.239.53.53),74.230,52.95.31.148(52.95.31.148),78.211,*,,52.95.31.205(52.95.31.205),79.810,*,,*,,52.95.30.220(52.95.30.220),82.035,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,74.145
2020/03/06 17:01:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),72.351,210.173.178.59(210.173.178.59),72.305,*,,*,,*,,54.239.53.69(54.239.53.69),73.612,52.95.31.148(52.95.31.148),86.959,*,,52.95.31.167(52.95.31.167),86.867,*,,*,,52.95.30.212(52.95.30.212),90.662,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.510
2020/03/06 17:01:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),67.265,210.173.178.59(210.173.178.59),67.216,*,,*,,*,,54.239.53.32(54.239.53.32),69.926,*,,*,,52.95.31.197(52.95.31.197),74.782,*,,*,,52.95.30.220(52.95.30.220),77.327,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,79.801
2020/03/06 17:01:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),48.662,210.173.178.59(210.173.178.59),51.539,*,,*,,*,,54.239.53.61(54.239.53.61),51.205,*,,*,,52.95.31.161(52.95.31.161),55.897,*,,*,,52.95.30.212(52.95.30.212),57.443,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,77.916
2020/03/06 17:02:01,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),70.884,210.173.178.59(210.173.178.59),70.765,*,,*,,*,,54.239.53.55(54.239.53.55),73.226,*,,*,,52.95.31.201(52.95.31.201),77.132,*,,*,,52.95.30.220(52.95.30.220),79.816,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,73.338
2020/03/06 17:02:16,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),77.469,210.173.178.59(210.173.178.59),77.423,*,,*,,*,,54.239.53.61(54.239.53.61),77.233,52.95.31.148(52.95.31.148),83.974,*,,52.95.31.173(52.95.31.173),80.608,*,,*,,52.95.30.220(52.95.30.220),92.832,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,71.570
2020/03/06 17:02:31,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),70.811,210.173.178.61(210.173.178.61),70.765,*,,*,,*,,54.239.53.36(54.239.53.36),80.488,52.95.31.148(52.95.31.148),86.429,*,,52.95.31.215(52.95.31.215),86.338,*,,*,,52.95.30.216(52.95.30.216),89.906,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,*,,78.101
