time,ping
2020-01-27 03:00:16,47.752
2020-01-27 03:00:31,41.648
2020-01-27 03:00:46,40.512
2020-01-27 03:01:01,31.362
2020-01-27 03:01:16,30.561
2020-01-27 03:01:31,30.01
2020-01-27 03:01:46,30.524
2020-01-27 03:02:01,40.053
2020-01-27 03:02:16,31.29
2020-01-27 03:02:31,28.963
2020-01-27 03:02:46,30.226
2020-01-27 03:03:01,29.393
2020-01-27 03:03:16,31.092
2020-01-27 03:03:31,30.244
2020-01-27 03:03:46,30.388
2020-01-27 03:04:01,28.347
2020-01-27 03:04:16,28.727
2020-01-27 03:04:31,29.445
2020-01-27 03:04:46,31.156
2020-01-27 03:05:01,30.188
2020-01-27 03:05:16,31.111
2020-01-27 03:05:31,29.414
2020-01-27 03:05:46,39.978
2020-01-27 03:06:01,32.516
2020-01-27 03:06:16,31.328
2020-01-27 03:06:31,30.453
2020-01-27 03:06:46,31.483
2020-01-27 03:07:01,31.152
2020-01-27 03:07:16,32.629
2020-01-27 03:07:31,31.339
2020-01-27 03:07:46,28.742
2020-01-27 03:08:01,29.322
2020-01-27 03:08:16,29.349
2020-01-27 03:08:31,29.81
2020-01-27 03:08:46,31.204
2020-01-27 03:09:01,31.14
2020-01-27 03:09:16,30.396
2020-01-27 03:09:31,47.333
2020-01-27 03:09:46,29.894
2020-01-27 03:10:01,32.019
2020-01-27 03:10:16,29.811
2020-01-27 03:10:31,32.272
2020-01-27 03:10:46,46.942
2020-01-27 03:11:01,32.209
2020-01-27 03:11:16,30.333
2020-01-27 03:11:31,30.39
2020-01-27 03:11:46,31.388
2020-01-27 03:12:01,28.784
2020-01-27 03:12:16,31.299
2020-01-27 03:12:31,29.862
2020-01-27 03:12:46,30.349
2020-01-27 03:13:01,29.424
2020-01-27 03:13:16,30.432
2020-01-27 03:13:31,30.354
2020-01-27 03:13:46,29.365
2020-01-27 03:14:01,29.483
2020-01-27 03:14:16,56.994
2020-01-27 03:14:31,29.003
2020-01-27 03:14:46,38.569
2020-01-27 03:15:01,29.666
2020-01-27 03:15:16,33.16
2020-01-27 03:15:31,32.377
2020-01-27 03:15:46,40.412
2020-01-27 03:16:01,88.556
2020-01-27 03:16:16,40.348
2020-01-27 03:16:31,38.232
2020-01-27 03:16:46,38.558
2020-01-27 03:17:01,41.402
2020-01-27 03:17:16,29.393
2020-01-27 03:17:31,29.284
2020-01-27 03:17:46,41.49
2020-01-27 03:18:01,32.389
2020-01-27 03:18:16,43.827
2020-01-27 03:18:31,32.347
2020-01-27 03:18:46,42.429
2020-01-27 03:19:01,35.509
2020-01-27 03:19:16,34.421
2020-01-27 03:19:31,33.729
2020-01-27 03:19:46,44.241
2020-01-27 03:20:01,42.412
2020-01-27 03:20:16,45.434
2020-01-27 03:20:31,41.464
2020-01-27 03:20:46,43.552
2020-01-27 03:21:01,40.897
2020-01-27 03:21:16,42.329
2020-01-27 03:21:31,49.347
2020-01-27 03:21:46,30.645
2020-01-27 03:22:01,45.416
2020-01-27 03:22:16,47.743
2020-01-27 03:22:31,43.368
2020-01-27 03:22:46,47.346
2020-01-27 03:23:01,43.137
2020-01-27 03:23:16,42.463
