time,ping
2020-01-19 03:00:16,41.305
2020-01-19 03:00:31,47.05
2020-01-19 03:00:46,38.711
2020-01-19 03:01:01,37.227
2020-01-19 03:01:16,38.801
2020-01-19 03:01:31,37.524
2020-01-19 03:01:46,39.935
2020-01-19 03:02:01,37.864
2020-01-19 03:02:16,46.421
2020-01-19 03:02:31,37.054
2020-01-19 03:02:46,62.604
2020-01-19 03:03:01,28.963
2020-01-19 03:03:16,46.268
2020-01-19 03:03:31,46.437
2020-01-19 03:03:46,39.101
2020-01-19 03:04:01,48.437
2020-01-19 03:04:16,39.051
2020-01-19 03:04:31,47.443
2020-01-19 03:04:46,46.059
2020-01-19 03:05:01,29.079
2020-01-19 03:05:16,46.186
2020-01-19 03:05:31,37.497
2020-01-19 03:05:46,47.023
2020-01-19 03:06:01,45.096
2020-01-19 03:06:16,47.635
2020-01-19 03:06:31,29.436
2020-01-19 03:06:46,29.066
2020-01-19 03:07:01,49.025
2020-01-19 03:07:16,47.652
2020-01-19 03:07:31,29.397
2020-01-19 03:07:46,48.028
2020-01-19 03:08:01,28.106
2020-01-19 03:08:16,38.079
2020-01-19 03:08:31,29.114
2020-01-19 03:08:46,28.816
2020-01-19 03:09:01,28.879
2020-01-19 03:09:16,49.54
2020-01-19 03:09:31,48.077
2020-01-19 03:09:46,47.929
2020-01-19 03:10:01,30.504
2020-01-19 03:10:16,29.132
2020-01-19 03:10:31,36.593
2020-01-19 03:10:46,47.284
2020-01-19 03:11:01,48.255
2020-01-19 03:11:16,46.86
2020-01-19 03:11:31,48.114
2020-01-19 03:11:46,55.137
2020-01-19 03:12:01,47.04
2020-01-19 03:12:16,36.785
2020-01-19 03:12:31,45.952
2020-01-19 03:12:46,48.03
2020-01-19 03:13:01,47.071
2020-01-19 03:13:16,47.012
2020-01-19 03:13:31,49.264
2020-01-19 03:13:46,30.226
2020-01-19 03:14:01,27.984
2020-01-19 03:14:16,48.907
2020-01-19 03:14:31,38.276
2020-01-19 03:14:46,47.607
2020-01-19 03:15:01,48.692
2020-01-19 03:15:16,76.842
2020-01-19 03:15:31,56.188
2020-01-19 03:15:46,28.162
2020-01-19 03:16:01,29.027
2020-01-19 03:16:16,29.945
2020-01-19 03:16:31,42.898
2020-01-19 03:16:46,37.157
2020-01-19 03:17:01,48.155
2020-01-19 03:17:16,47.716
2020-01-19 03:17:31,48.569
2020-01-19 03:17:46,28.893
2020-01-19 03:18:01,47.786
2020-01-19 03:18:16,47.803
2020-01-19 03:18:31,40.125
2020-01-19 03:18:46,38.012
2020-01-19 03:19:01,48.921
2020-01-19 03:19:16,47.881
2020-01-19 03:19:31,48.033
2020-01-19 03:19:46,45.741
2020-01-19 03:20:01,39.414
2020-01-19 03:20:16,29.032
2020-01-19 03:20:31,46.781
2020-01-19 03:20:46,44.901
2020-01-19 03:21:01,47.064
2020-01-19 03:21:16,46.785
2020-01-19 03:21:31,41.184
2020-01-19 03:21:46,48.018
2020-01-19 03:22:01,28.95
2020-01-19 03:22:16,28.963
2020-01-19 03:22:31,37.977
2020-01-19 03:22:46,47.246
2020-01-19 03:23:01,38.116
