time,ping
2019-12-31 17:00:16,54.437
2019-12-31 17:00:31,52.033
2019-12-31 17:00:46,49.81
2019-12-31 17:01:01,46.157
2019-12-31 17:01:16,43.778
2019-12-31 17:01:31,46.918
2019-12-31 17:01:46,45.906
2019-12-31 17:02:01,42.76
2019-12-31 17:02:16,43.824
2019-12-31 17:02:31,40.458
2019-12-31 17:02:46,42.047
2019-12-31 17:03:01,46.111
2019-12-31 17:03:16,38.798
2019-12-31 17:03:31,43.803
2019-12-31 17:03:46,28.729
2019-12-31 17:04:01,52.916
2019-12-31 17:04:16,50.668
2019-12-31 17:04:31,43.785
2019-12-31 17:04:46,42.282
2019-12-31 17:05:01,43.4
2019-12-31 17:05:16,35.507
2019-12-31 17:05:31,47.43
2019-12-31 17:05:46,47.475
2019-12-31 17:06:01,35.824
2019-12-31 17:06:16,32.933
2019-12-31 17:06:31,32.478
2019-12-31 17:06:46,43.071
2019-12-31 17:07:01,28.603
2019-12-31 17:07:16,34.693
2019-12-31 17:07:31,46.541
2019-12-31 17:07:46,41.846
2019-12-31 17:08:01,34.758
2019-12-31 17:08:16,44.586
2019-12-31 17:08:31,45.715
2019-12-31 17:08:46,42.749
2019-12-31 17:09:01,36.683
2019-12-31 17:09:16,43.927
2019-12-31 17:09:31,44.888
2019-12-31 17:09:46,42.32
2019-12-31 17:10:01,45.648
2019-12-31 17:10:16,42.81
2019-12-31 17:10:31,35.75
2019-12-31 17:10:46,43.669
2019-12-31 17:11:01,31.59
2019-12-31 17:11:16,42.256
2019-12-31 17:11:31,43.044
2019-12-31 17:11:46,44.108
2019-12-31 17:12:01,52.379
2019-12-31 17:12:16,46.021
2019-12-31 17:12:31,28.285
2019-12-31 17:12:46,46.7
2019-12-31 17:13:01,40.38
2019-12-31 17:13:16,37.935
2019-12-31 17:13:31,29.362
2019-12-31 17:13:46,42.731
2019-12-31 17:14:01,31.202
2019-12-31 17:14:16,38.144
2019-12-31 17:14:31,39.615
2019-12-31 17:14:46,38.641
2019-12-31 17:15:01,33.534
2019-12-31 17:15:16,38.684
2019-12-31 17:15:31,29.781
2019-12-31 17:15:46,43.639
2019-12-31 17:16:01,46.754
2019-12-31 17:16:16,32.093
2019-12-31 17:16:31,35.268
2019-12-31 17:16:46,40.303
2019-12-31 17:17:01,32.579
2019-12-31 17:17:16,41.648
2019-12-31 17:17:31,34.749
2019-12-31 17:17:46,43.417
2019-12-31 17:18:01,43.564
2019-12-31 17:18:16,62.229
2019-12-31 17:18:31,39.467
2019-12-31 17:18:46,41.14
2019-12-31 17:19:01,35.625
2019-12-31 17:19:16,58.694
2019-12-31 17:19:31,44.364
2019-12-31 17:19:46,36.688
2019-12-31 17:20:01,36.643
2019-12-31 17:20:16,33.777
2019-12-31 17:20:31,40.765
2019-12-31 17:20:46,42.799
2019-12-31 17:21:01,44.441
2019-12-31 17:21:16,36.012
2019-12-31 17:21:31,46.956
2019-12-31 17:21:46,73.991
2019-12-31 17:22:01,33.794
2019-12-31 17:22:16,31.843
2019-12-31 17:22:31,35.082
2019-12-31 17:22:46,33.613
2019-12-31 17:23:01,44.665
2019-12-31 17:23:16,34.832
2019-12-31 17:23:31,44.734
2019-12-31 17:23:46,32.681
2019-12-31 17:24:01,42.754
2019-12-31 17:24:16,34.628
2019-12-31 17:24:31,41.896
2019-12-31 17:24:46,33.331
2019-12-31 17:25:01,38.579
2019-12-31 17:25:16,43.216
2019-12-31 17:25:31,44.813
2019-12-31 17:25:46,35.714
