time,ping
2020-01-27 17:00:16,38.948
2020-01-27 17:00:31,41.31
2020-01-27 17:00:46,38.154
2020-01-27 17:01:01,28.437
2020-01-27 17:01:16,34.181
2020-01-27 17:01:31,38.746
2020-01-27 17:01:46,29.064
2020-01-27 17:02:01,50.959
2020-01-27 17:02:16,47.296
2020-01-27 17:02:31,32.905
2020-01-27 17:02:46,40.439
2020-01-27 17:03:01,40.628
2020-01-27 17:03:16,31.278
2020-01-27 17:03:31,31.09
2020-01-27 17:03:46,45.656
2020-01-27 17:04:01,44.88
2020-01-27 17:04:16,39.172
2020-01-27 17:04:31,47.3
2020-01-27 17:04:46,45.15
2020-01-27 17:05:01,45.405
2020-01-27 17:05:16,30.416
2020-01-27 17:05:31,47.235
2020-01-27 17:05:46,38.064
2020-01-27 17:06:01,31.858
2020-01-27 17:06:16,50.813
2020-01-27 17:06:31,30.062
2020-01-27 17:06:46,46.459
2020-01-27 17:07:01,46.114
2020-01-27 17:07:16,44.636
2020-01-27 17:07:31,61.581
2020-01-27 17:07:46,35.361
2020-01-27 17:08:01,43.006
2020-01-27 17:08:16,46.511
2020-01-27 17:08:31,46.031
2020-01-27 17:08:46,36.922
2020-01-27 17:09:01,36.648
2020-01-27 17:09:16,29.392
2020-01-27 17:09:31,39.331
2020-01-27 17:09:46,49.773
2020-01-27 17:10:01,38.694
2020-01-27 17:10:16,31.464
2020-01-27 17:10:31,30.185
2020-01-27 17:10:46,38.339
2020-01-27 17:11:01,38.415
2020-01-27 17:11:16,29.966
2020-01-27 17:11:31,43.943
2020-01-27 17:11:46,31.252
2020-01-27 17:12:01,47.289
2020-01-27 17:12:16,46.325
2020-01-27 17:12:31,47.305
2020-01-27 17:12:46,37.952
2020-01-27 17:13:01,33.376
2020-01-27 17:13:16,32.526
2020-01-27 17:13:31,41.242
2020-01-27 17:13:46,46.498
2020-01-27 17:14:01,43.346
2020-01-27 17:14:16,47.749
2020-01-27 17:14:31,46.288
2020-01-27 17:14:46,46.44
2020-01-27 17:15:01,45.526
2020-01-27 17:15:16,30.923
2020-01-27 17:15:31,66.238
2020-01-27 17:15:46,38.392
2020-01-27 17:16:01,30.926
2020-01-27 17:16:16,46.62
2020-01-27 17:16:31,39.413
2020-01-27 17:16:46,36.555
2020-01-27 17:17:01,38.945
2020-01-27 17:17:16,32.322
2020-01-27 17:17:31,47.112
2020-01-27 17:17:46,53.395
2020-01-27 17:18:01,44.183
2020-01-27 17:18:16,45.656
2020-01-27 17:18:31,49.493
2020-01-27 17:18:46,32.285
2020-01-27 17:19:01,39.201
2020-01-27 17:19:16,29.402
2020-01-27 17:19:31,47.06
2020-01-27 17:19:46,47.687
2020-01-27 17:20:01,36.487
2020-01-27 17:20:16,47.048
2020-01-27 17:20:31,35.946
2020-01-27 17:20:46,47.473
2020-01-27 17:21:01,42.675
2020-01-27 17:21:16,47.257
2020-01-27 17:21:31,47.094
2020-01-27 17:21:46,36.484
2020-01-27 17:22:01,35.908
2020-01-27 17:22:16,51.89
2020-01-27 17:22:31,37.258
2020-01-27 17:22:46,47.249
2020-01-27 17:23:01,52.965
2020-01-27 17:23:16,33.362
2020-01-27 17:23:31,33.46
2020-01-27 17:23:46,32.547
2020-01-27 17:24:01,47.423
2020-01-27 17:24:16,46.439
2020-01-27 17:24:31,37.777
2020-01-27 17:24:46,35.959
2020-01-27 17:25:01,37.375
2020-01-27 17:25:16,32.255
2020-01-27 17:25:31,34.169
2020-01-27 17:25:46,40.08
2020-01-27 17:26:01,33.373
2020-01-27 17:26:16,37.175
2020-01-27 17:26:31,33.455
2020-01-27 17:26:46,46.615
2020-01-27 17:27:01,39.081
2020-01-27 17:27:16,30.38
2020-01-27 17:27:31,38.724
2020-01-27 17:27:46,48.889
2020-01-27 17:28:01,38.767
2020-01-27 17:28:16,37.946
2020-01-27 17:28:31,56.029
2020-01-27 17:28:46,34.887
2020-01-27 17:29:01,37.529
2020-01-27 17:29:16,41.579
2020-01-27 17:29:31,45.441
2020-01-27 17:29:46,30.273
2020-01-27 17:30:01,36.546
2020-01-27 17:30:16,39.447
2020-01-27 17:30:31,39.548
2020-01-27 17:30:46,29.217
2020-01-27 17:31:01,43.649
2020-01-27 17:31:16,37.353
2020-01-27 17:31:31,44.176
2020-01-27 17:31:46,42.682
2020-01-27 17:32:01,42.349
2020-01-27 17:32:16,46.284
2020-01-27 17:32:31,47.414
