time,ping
2020-01-20 07:00:16,36.72
2020-01-20 07:00:31,44.243
2020-01-20 07:00:46,37.942
2020-01-20 07:01:01,32.312
2020-01-20 07:01:16,33.036
2020-01-20 07:01:31,34.385
2020-01-20 07:01:46,34.134
2020-01-20 07:02:01,36.272
2020-01-20 07:02:16,50.041
2020-01-20 07:02:31,34.223
2020-01-20 07:02:46,37.431
2020-01-20 07:03:01,39.17
2020-01-20 07:03:16,35.555
2020-01-20 07:03:31,46.755
2020-01-20 07:03:46,39.03
2020-01-20 07:04:01,33.188
2020-01-20 07:04:16,34.4
2020-01-20 07:04:31,37.022
2020-01-20 07:04:46,46.054
2020-01-20 07:05:01,46.937
2020-01-20 07:05:16,28.917
2020-01-20 07:05:31,32.019
2020-01-20 07:05:46,37.105
2020-01-20 07:06:01,34.765
2020-01-20 07:06:16,35.058
2020-01-20 07:06:31,33.93
2020-01-20 07:06:46,46.503
2020-01-20 07:07:01,46.314
2020-01-20 07:07:16,35.018
2020-01-20 07:07:31,33.959
2020-01-20 07:07:46,31.944
2020-01-20 07:08:01,33.112
2020-01-20 07:08:16,36.908
2020-01-20 07:08:31,39.055
2020-01-20 07:08:46,30.256
2020-01-20 07:09:01,77.414
2020-01-20 07:09:16,28.522
2020-01-20 07:09:31,36.44
2020-01-20 07:09:46,39.092
2020-01-20 07:10:01,45.956
2020-01-20 07:10:16,48.445
2020-01-20 07:10:31,34.416
2020-01-20 07:10:46,37.284
2020-01-20 07:11:01,47.062
2020-01-20 07:11:16,45.028
2020-01-20 07:11:31,39.097
2020-01-20 07:11:46,31.028
2020-01-20 07:12:01,95.458
2020-01-20 07:12:16,68.34
2020-01-20 07:12:31,40.382
2020-01-20 07:12:46,37.452
2020-01-20 07:13:01,41.048
2020-01-20 07:13:16,39.194
2020-01-20 07:13:31,35.887
2020-01-20 07:13:46,36.86
2020-01-20 07:14:01,31.215
2020-01-20 07:14:16,32.843
2020-01-20 07:14:31,44.682
2020-01-20 07:14:46,32.944
2020-01-20 07:15:01,36.02
2020-01-20 07:15:16,47.087
2020-01-20 07:15:31,38.032
2020-01-20 07:15:46,37.99
2020-01-20 07:16:01,33.075
2020-01-20 07:16:16,39.064
2020-01-20 07:16:31,33.143
2020-01-20 07:16:46,46.353
2020-01-20 07:17:01,43.271
2020-01-20 07:17:16,38.017
2020-01-20 07:17:31,44.48
2020-01-20 07:17:46,43.095
2020-01-20 07:18:01,63.766
2020-01-20 07:18:16,47.437
2020-01-20 07:18:31,43.168
2020-01-20 07:18:46,35.848
2020-01-20 07:19:01,44.921
2020-01-20 07:19:16,39.114
2020-01-20 07:19:31,29.097
2020-01-20 07:19:46,44.011
2020-01-20 07:20:01,38.899
2020-01-20 07:20:16,44.972
2020-01-20 07:20:31,45.001
2020-01-20 07:20:46,40.027
2020-01-20 07:21:01,41.016
2020-01-20 07:21:16,47.041
2020-01-20 07:21:31,47.248
2020-01-20 07:21:46,48.067
2020-01-20 07:22:01,45.933
2020-01-20 07:22:16,47.019
2020-01-20 07:22:31,44.1
2020-01-20 07:22:46,41.523
2020-01-20 07:23:01,44.779
2020-01-20 07:23:16,45.078
2020-01-20 07:23:31,40.119
2020-01-20 07:23:46,30.691
2020-01-20 07:24:01,51.939
2020-01-20 07:24:16,28.965
2020-01-20 07:24:31,44.026
2020-01-20 07:24:46,44.495
2020-01-20 07:25:01,45.979
2020-01-20 07:25:16,39.969
2020-01-20 07:25:31,43.095
2020-01-20 07:25:46,43.149
2020-01-20 07:26:01,44.036
2020-01-20 07:26:16,31.723
2020-01-20 07:26:31,43.069
2020-01-20 07:26:46,41.899
2020-01-20 07:27:01,31.604
2020-01-20 07:27:16,43.643
2020-01-20 07:27:31,41.136
2020-01-20 07:27:46,43.953
2020-01-20 07:28:01,43.369
2020-01-20 07:28:16,42.061
2020-01-20 07:28:31,43.75
2020-01-20 07:28:46,42.083
2020-01-20 07:29:01,41.314
2020-01-20 07:29:16,44.345
2020-01-20 07:29:31,41.819
2020-01-20 07:29:46,44.299
2020-01-20 07:30:01,45.224
2020-01-20 07:30:16,32.754
2020-01-20 07:30:31,44.197
2020-01-20 07:30:46,53.074
2020-01-20 07:31:01,34.323
2020-01-20 07:31:16,43.091
2020-01-20 07:31:31,39.794
2020-01-20 07:31:46,32.925
2020-01-20 07:32:01,33.368
2020-01-20 07:32:16,55.982
2020-01-20 07:32:31,36.553
2020-01-20 07:32:46,39.092
2020-01-20 07:33:01,34.981
2020-01-20 07:33:16,37.378
2020-01-20 07:33:31,36.286
2020-01-20 07:33:46,36.268
2020-01-20 07:34:01,49.208
2020-01-20 07:34:16,38.169
2020-01-20 07:34:31,39.139
2020-01-20 07:34:46,39.053
2020-01-20 07:35:01,30.551
2020-01-20 07:35:16,37.972
2020-01-20 07:35:31,31.064
2020-01-20 07:35:46,37.046
2020-01-20 07:36:01,30.197
2020-01-20 07:36:16,37.335
2020-01-20 07:36:31,29.686
2020-01-20 07:36:46,31.141
2020-01-20 07:37:01,29.037
2020-01-20 07:37:16,39.405
2020-01-20 07:37:31,39.016
2020-01-20 07:37:46,30.346
2020-01-20 07:38:01,31.046
2020-01-20 07:38:16,38.122
2020-01-20 07:38:31,29.176
2020-01-20 07:38:46,38.103
2020-01-20 07:39:01,71.178
2020-01-20 07:39:16,39.006
2020-01-20 07:39:31,48.977
2020-01-20 07:39:46,40.175
2020-01-20 07:40:01,45.667
2020-01-20 07:40:16,44.229
2020-01-20 07:40:31,39.44
2020-01-20 07:40:46,37.82
2020-01-20 07:41:01,69.103
2020-01-20 07:41:16,36.559
2020-01-20 07:41:31,37.763
2020-01-20 07:41:46,37.994
2020-01-20 07:42:01,28.749
2020-01-20 07:42:16,28.888
2020-01-20 07:42:31,30.657
2020-01-20 07:42:46,42.94
2020-01-20 07:43:01,29.117
2020-01-20 07:43:16,39.019
2020-01-20 07:43:31,39.965
2020-01-20 07:43:46,28.412
2020-01-20 07:44:01,88.403
2020-01-20 07:44:16,29.397
2020-01-20 07:44:31,37.897
2020-01-20 07:44:46,38.043
2020-01-20 07:45:01,38.039
2020-01-20 07:45:16,37.993
2020-01-20 07:45:31,38.99
2020-01-20 07:45:46,39.022
2020-01-20 07:46:01,40.029
2020-01-20 07:46:16,37.133
2020-01-20 07:46:31,48.712
2020-01-20 07:46:46,38.166
2020-01-20 07:47:01,29.177
2020-01-20 07:47:16,58.906
2020-01-20 07:47:31,37.925
2020-01-20 07:47:46,38.016
2020-01-20 07:48:01,38.982
2020-01-20 07:48:16,35.582
2020-01-20 07:48:31,45.131
2020-01-20 07:48:46,75.351
2020-01-20 07:49:01,34.027
2020-01-20 07:49:16,38.014
2020-01-20 07:49:31,37.139
2020-01-20 07:49:46,37.112
2020-01-20 07:50:01,38.044
2020-01-20 07:50:16,39.052
2020-01-20 07:50:31,48.396
2020-01-20 07:50:46,36.429
2020-01-20 07:51:01,36.846
2020-01-20 07:51:16,34.87
2020-01-20 07:51:31,37.038
2020-01-20 07:51:46,37.064
2020-01-20 07:52:01,47.65
2020-01-20 07:52:16,35.021
2020-01-20 07:52:31,38.01
2020-01-20 07:52:46,38.981
2020-01-20 07:53:01,104.083
2020-01-20 07:53:16,48.129
2020-01-20 07:53:31,33.121
2020-01-20 07:53:46,46.955
2020-01-20 07:54:01,28.088
2020-01-20 07:54:16,45.785
2020-01-20 07:54:31,45.036
2020-01-20 07:54:46,46.979
2020-01-20 07:55:01,62.975
2020-01-20 07:55:16,41.027
2020-01-20 07:55:31,45.473
2020-01-20 07:55:46,47.053
2020-01-20 07:56:01,48.035
2020-01-20 07:56:16,30.122
2020-01-20 07:56:31,46.531
2020-01-20 07:56:46,45.004
2020-01-20 07:57:01,46.197
2020-01-20 07:57:16,52.858
2020-01-20 07:57:31,33.962
2020-01-20 07:57:46,52.477
2020-01-20 07:58:01,48.297
2020-01-20 07:58:16,42.577
2020-01-20 07:58:31,51.792
2020-01-20 07:58:46,43.93
2020-01-20 07:59:01,47.589
2020-01-20 07:59:16,31.66
2020-01-20 07:59:31,46.659
2020-01-20 07:59:46,48.847
