datetime,ping
2020-06-29 00:00:01,73.705
2020-06-29 00:00:16,76.642
2020-06-29 00:00:31,76.734
2020-06-29 00:00:46,76.948
2020-06-29 00:01:01,78.469
2020-06-29 00:01:16,78.189
2020-06-29 00:01:31,77.457
2020-06-29 00:01:46,76.945
2020-06-29 00:02:01,77.575
2020-06-29 00:02:16,78.660
2020-06-29 00:02:31,77.657
2020-06-29 00:02:46,77.425
2020-06-29 00:03:01,78.950
2020-06-29 00:03:16,78.096
2020-06-29 00:03:31,77.808
2020-06-29 00:03:46,78.261
2020-06-29 00:04:01,79.321
2020-06-29 00:04:16,79.070
2020-06-29 00:04:31,79.408
2020-06-29 00:04:46,78.718
2020-06-29 00:05:01,78.722
2020-06-29 00:05:16,78.777
2020-06-29 00:05:31,78.940
2020-06-29 00:05:46,80.011
2020-06-29 00:06:01,78.851
2020-06-29 00:06:16,79.326
2020-06-29 00:06:31,66.724
2020-06-29 00:06:46,81.180
2020-06-29 00:07:01,79.063
2020-06-29 00:07:16,80.704
2020-06-29 00:07:31,78.459
2020-06-29 00:07:46,79.472
2020-06-29 00:08:01,79.606
2020-06-29 00:08:16,79.875
2020-06-29 00:08:31,81.310
2020-06-29 00:08:46,79.907
2020-06-29 00:09:01,79.976
2020-06-29 00:09:16,80.351
2020-06-29 00:09:31,80.169
2020-06-29 00:09:46,70.852
2020-06-29 00:10:01,82.871
2020-06-29 00:10:16,80.533
2020-06-29 00:10:31,82.313
2020-06-29 00:10:46,81.069
2020-06-29 00:11:01,79.914
2020-06-29 00:11:16,80.368
2020-06-29 00:11:31,71.664
2020-06-29 00:11:46,81.656
2020-06-29 00:12:01,71.443
2020-06-29 00:12:16,71.532
2020-06-29 00:12:31,79.981
2020-06-29 00:12:46,72.129
2020-06-29 00:13:01,72.154
2020-06-29 00:13:16,72.042
2020-06-29 00:13:31,82.267
2020-06-29 00:13:46,81.331
2020-06-29 00:14:01,72.277
2020-06-29 00:14:16,72.281
2020-06-29 00:14:31,72.052
2020-06-29 00:14:46,72.702
2020-06-29 00:15:01,72.970
2020-06-29 00:15:16,72.781
2020-06-29 00:15:31,81.299
2020-06-29 00:15:46,73.297
2020-06-29 00:16:01,72.985
2020-06-29 00:16:16,71.330
2020-06-29 00:16:31,73.340
2020-06-29 00:16:46,73.882
2020-06-29 00:17:01,73.943
2020-06-29 00:17:16,72.854
2020-06-29 00:17:31,74.113
2020-06-29 00:17:46,74.007
2020-06-29 00:18:01,73.082
2020-06-29 00:18:16,74.199
2020-06-29 00:18:31,74.586
2020-06-29 00:18:46,74.706
2020-06-29 00:19:01,75.975
2020-06-29 00:19:16,74.271
2020-06-29 00:19:31,74.958
2020-06-29 00:19:46,74.724
2020-06-29 00:20:01,72.873
2020-06-29 00:20:16,84.787
2020-06-29 00:20:31,75.260
2020-06-29 00:20:46,75.018
2020-06-29 00:21:01,75.631
2020-06-29 00:21:16,74.248
2020-06-29 00:21:31,75.905
2020-06-29 00:21:46,75.237
2020-06-29 00:22:01,75.713
2020-06-29 00:22:16,76.133
2020-06-29 00:22:31,76.320
2020-06-29 00:22:46,75.543
2020-06-29 00:23:01,73.421
2020-06-29 00:23:16,76.279
2020-06-29 00:23:31,75.756
2020-06-29 00:23:46,76.772
2020-06-29 00:24:01,75.746
2020-06-29 00:24:16,76.548
2020-06-29 00:24:31,76.050
2020-06-29 00:24:46,78.182
2020-06-29 00:25:01,77.377
2020-06-29 00:25:16,76.364
2020-06-29 00:25:31,77.410
2020-06-29 00:25:46,77.658
2020-06-29 00:26:01,77.010
2020-06-29 00:26:16,77.910
2020-06-29 00:26:31,78.100
2020-06-29 00:26:46,78.130
2020-06-29 00:27:01,78.185
2020-06-29 00:27:16,79.353
2020-06-29 00:27:31,101.750
2020-06-29 00:27:46,77.929
2020-06-29 00:28:01,78.592
2020-06-29 00:28:16,78.707
2020-06-29 00:28:31,78.441
2020-06-29 00:28:46,78.882
2020-06-29 00:29:01,78.371
2020-06-29 00:29:16,78.620
2020-06-29 00:29:31,79.181
2020-06-29 00:29:46,79.165
2020-06-29 00:30:01,76.169
2020-06-29 00:30:16,80.006
2020-06-29 00:30:31,79.710
2020-06-29 00:30:46,79.425
2020-06-29 00:31:01,79.073
2020-06-29 00:31:16,79.614
2020-06-29 00:31:31,79.135
2020-06-29 00:31:46,78.390
2020-06-29 00:32:01,78.697
2020-06-29 00:32:16,80.327
2020-06-29 00:32:31,80.597
2020-06-29 00:32:46,80.401
2020-06-29 00:33:01,80.822
2020-06-29 00:33:16,80.639
2020-06-29 00:33:31,72.011
2020-06-29 00:33:46,82.081
2020-06-29 00:34:01,81.293
2020-06-29 00:34:16,81.336
2020-06-29 00:34:31,81.406
2020-06-29 00:34:46,71.488
2020-06-29 00:35:01,81.320
2020-06-29 00:35:16,145.977
2020-06-29 00:35:31,80.719
2020-06-29 00:35:46,81.100
2020-06-29 00:36:01,71.218
2020-06-29 00:36:16,72.201
2020-06-29 00:36:31,70.960
2020-06-29 00:36:46,72.322
2020-06-29 00:37:01,72.564
2020-06-29 00:37:16,72.641
2020-06-29 00:37:31,72.093
2020-06-29 00:37:46,72.252
2020-06-29 00:38:01,72.284
2020-06-29 00:38:16,72.693
2020-06-29 00:38:31,83.179
2020-06-29 00:38:46,72.743
2020-06-29 00:39:01,73.235
2020-06-29 00:39:16,73.688
2020-06-29 00:39:31,81.560
2020-06-29 00:39:46,73.706
2020-06-29 00:40:01,73.995
2020-06-29 00:40:16,64.011
2020-06-29 00:40:31,75.977
2020-06-29 00:40:46,75.108
