datetime,ping
2020-08-20 00:00:01,78.204
2020-08-20 00:00:16,57.519
2020-08-20 00:00:31,68.367
2020-08-20 00:00:46,78.556
2020-08-20 00:01:01,80.404
2020-08-20 00:01:16,78.212
2020-08-20 00:01:31,103.877
2020-08-20 00:01:46,78.904
2020-08-20 00:02:01,76.974
2020-08-20 00:02:16,79.063
2020-08-20 00:02:31,79.268
2020-08-20 00:02:46,69.230
2020-08-20 00:03:01,79.062
2020-08-20 00:03:16,96.447
2020-08-20 00:03:31,81.663
2020-08-20 00:03:46,69.734
2020-08-20 00:04:01,104.025
2020-08-20 00:04:16,69.876
2020-08-20 00:04:31,69.966
2020-08-20 00:04:46,69.973
2020-08-20 00:05:01,80.860
2020-08-20 00:05:16,78.316
2020-08-20 00:05:31,70.325
2020-08-20 00:05:46,70.465
2020-08-20 00:06:01,71.661
2020-08-20 00:06:16,71.736
2020-08-20 00:06:31,70.724
2020-08-20 00:06:46,70.784
2020-08-20 00:07:01,70.936
2020-08-20 00:07:16,71.087
2020-08-20 00:07:31,71.144
2020-08-20 00:07:46,71.422
2020-08-20 00:08:01,71.432
2020-08-20 00:08:16,61.470
2020-08-20 00:08:31,72.215
2020-08-20 00:08:46,71.722
2020-08-20 00:09:01,71.870
2020-08-20 00:09:16,71.842
2020-08-20 00:09:31,72.052
2020-08-20 00:09:46,72.171
2020-08-20 00:10:01,71.623
2020-08-20 00:10:16,71.354
2020-08-20 00:10:31,72.341
2020-08-20 00:10:46,72.521
2020-08-20 00:11:01,71.371
2020-08-20 00:11:16,71.771
2020-08-20 00:11:31,72.265
2020-08-20 00:11:46,74.008
2020-08-20 00:12:01,71.712
2020-08-20 00:12:16,73.765
2020-08-20 00:12:31,73.235
2020-08-20 00:12:46,74.381
2020-08-20 00:13:01,72.938
2020-08-20 00:13:16,73.555
2020-08-20 00:13:31,73.543
2020-08-20 00:13:46,73.023
2020-08-20 00:14:01,73.899
2020-08-20 00:14:16,74.031
2020-08-20 00:14:31,73.476
2020-08-20 00:14:46,74.172
2020-08-20 00:15:01,74.216
2020-08-20 00:15:16,74.010
2020-08-20 00:15:31,74.544
2020-08-20 00:15:46,73.263
2020-08-20 00:16:01,75.658
2020-08-20 00:16:16,64.940
2020-08-20 00:16:31,75.039
2020-08-20 00:16:46,85.852
2020-08-20 00:17:01,74.003
2020-08-20 00:17:16,74.742
2020-08-20 00:17:31,74.910
2020-08-20 00:17:46,75.346
2020-08-20 00:18:01,75.206
2020-08-20 00:18:16,75.134
2020-08-20 00:18:31,77.101
2020-08-20 00:18:46,75.706
2020-08-20 00:19:01,75.678
2020-08-20 00:19:16,75.766
2020-08-20 00:19:31,76.039
2020-08-20 00:19:46,76.358
2020-08-20 00:20:01,75.545
2020-08-20 00:20:16,76.375
2020-08-20 00:20:31,76.419
2020-08-20 00:20:46,75.955
2020-08-20 00:21:01,75.209
2020-08-20 00:21:16,76.794
2020-08-20 00:21:31,75.902
2020-08-20 00:21:46,77.775
2020-08-20 00:22:01,77.104
2020-08-20 00:22:16,77.123
2020-08-20 00:22:31,77.408
2020-08-20 00:22:46,77.403
2020-08-20 00:23:01,76.717
2020-08-20 00:23:16,77.692
2020-08-20 00:23:31,77.737
2020-08-20 00:23:46,77.257
2020-08-20 00:24:01,77.823
2020-08-20 00:24:16,67.961
2020-08-20 00:24:31,78.031
2020-08-20 00:24:46,77.912
2020-08-20 00:25:01,78.425
2020-08-20 00:25:16,78.447
2020-08-20 00:25:31,77.247
2020-08-20 00:25:46,78.628
2020-08-20 00:26:01,78.674
2020-08-20 00:26:16,78.726
2020-08-20 00:26:31,78.818
2020-08-20 00:26:46,78.458
2020-08-20 00:27:01,78.104
2020-08-20 00:27:16,69.370
2020-08-20 00:27:31,79.362
2020-08-20 00:27:46,69.446
2020-08-20 00:28:01,69.446
2020-08-20 00:28:16,80.573
2020-08-20 00:28:31,68.092
2020-08-20 00:28:46,79.890
2020-08-20 00:29:01,79.924
2020-08-20 00:29:16,79.315
2020-08-20 00:29:31,80.180
2020-08-20 00:29:46,69.226
2020-08-20 00:30:01,78.982
2020-08-20 00:30:16,70.585
2020-08-20 00:30:31,70.541
2020-08-20 00:30:46,70.623
2020-08-20 00:31:01,78.833
2020-08-20 00:31:16,70.773
2020-08-20 00:31:31,70.954
2020-08-20 00:31:46,71.066
2020-08-20 00:32:01,71.137
2020-08-20 00:32:16,71.366
2020-08-20 00:32:31,71.450
2020-08-20 00:32:46,71.360
2020-08-20 00:33:01,71.087
2020-08-20 00:33:16,71.622
2020-08-20 00:33:31,71.695
2020-08-20 00:33:46,71.736
2020-08-20 00:34:01,71.860
2020-08-20 00:34:16,72.127
2020-08-20 00:34:31,71.992
2020-08-20 00:34:46,72.077
2020-08-20 00:35:01,71.324
2020-08-20 00:35:16,70.891
2020-08-20 00:35:31,72.512
2020-08-20 00:35:46,72.713
2020-08-20 00:36:01,70.516
2020-08-20 00:36:16,72.700
2020-08-20 00:36:31,73.973
2020-08-20 00:36:46,71.837
2020-08-20 00:37:01,80.988
2020-08-20 00:37:16,72.454
2020-08-20 00:37:31,70.593
2020-08-20 00:37:46,72.420
2020-08-20 00:38:01,72.527
2020-08-20 00:38:16,74.704
2020-08-20 00:38:31,73.510
2020-08-20 00:38:46,73.905
2020-08-20 00:39:01,73.807
2020-08-20 00:39:16,73.935
2020-08-20 00:39:31,74.128
2020-08-20 00:39:46,74.100
2020-08-20 00:40:01,76.278
2020-08-20 00:40:16,74.449
2020-08-20 00:40:31,74.635
2020-08-20 00:40:46,74.605
2020-08-20 00:41:01,73.644
2020-08-20 00:41:16,94.790
2020-08-20 00:41:31,74.930
2020-08-20 00:41:46,73.948
2020-08-20 00:42:01,75.396
2020-08-20 00:42:16,75.269
2020-08-20 00:42:31,75.427
2020-08-20 00:42:46,75.956
2020-08-20 00:43:01,74.599
2020-08-20 00:43:16,75.744
2020-08-20 00:43:31,76.726
2020-08-20 00:43:46,75.458
2020-08-20 00:44:01,74.714
2020-08-20 00:44:16,75.985
2020-08-20 00:44:31,75.782
2020-08-20 00:44:46,76.345
2020-08-20 00:45:01,76.253
2020-08-20 00:45:16,75.201
2020-08-20 00:45:31,76.550
2020-08-20 00:45:46,80.694
2020-08-20 00:46:01,75.202
2020-08-20 00:46:16,75.973
2020-08-20 00:46:31,76.000
2020-08-20 00:46:46,77.200
2020-08-20 00:47:01,76.737
2020-08-20 00:47:16,77.035
2020-08-20 00:47:31,77.342
2020-08-20 00:47:46,78.711
2020-08-20 00:48:01,77.303
2020-08-20 00:48:16,76.616
2020-08-20 00:48:31,77.326
2020-08-20 00:48:46,78.850
2020-08-20 00:49:01,96.915
2020-08-20 00:49:16,77.570
2020-08-20 00:49:31,78.373
2020-08-20 00:49:46,78.170
2020-08-20 00:50:01,77.944
2020-08-20 00:50:16,79.319
2020-08-20 00:50:31,77.628
2020-08-20 00:50:46,78.177
2020-08-20 00:51:01,78.672
2020-08-20 00:51:16,68.843
2020-08-20 00:51:31,78.881
2020-08-20 00:51:46,78.464
2020-08-20 00:52:01,79.111
2020-08-20 00:52:16,68.733
2020-08-20 00:52:31,69.354
2020-08-20 00:52:46,79.403
2020-08-20 00:53:01,79.060
2020-08-20 00:53:16,69.575
2020-08-20 00:53:31,72.227
2020-08-20 00:53:46,79.815
2020-08-20 00:54:01,99.890
2020-08-20 00:54:16,70.023
2020-08-20 00:54:31,70.173
2020-08-20 00:54:46,70.398
2020-08-20 00:55:01,70.366
2020-08-20 00:55:16,87.533
2020-08-20 00:55:31,70.588
2020-08-20 00:55:46,70.757
2020-08-20 00:56:01,78.229
2020-08-20 00:56:16,80.911
2020-08-20 00:56:31,71.051
2020-08-20 00:56:46,77.723
2020-08-20 00:57:01,71.135
2020-08-20 00:57:16,81.293
2020-08-20 00:57:31,71.405
2020-08-20 00:57:46,71.606
2020-08-20 00:58:01,81.703
2020-08-20 00:58:16,71.642
2020-08-20 00:58:31,71.837
2020-08-20 00:58:46,71.421
2020-08-20 00:59:01,91.458
2020-08-20 00:59:16,72.178
2020-08-20 00:59:31,72.205
2020-08-20 00:59:46,72.800
2020-08-20 01:00:01,72.425
2020-08-20 01:00:16,73.575
2020-08-20 01:00:31,72.684
2020-08-20 01:00:46,72.627
2020-08-20 01:01:01,72.950
2020-08-20 01:01:16,71.965
2020-08-20 01:01:31,72.891
2020-08-20 01:01:46,104.588
2020-08-20 01:02:01,79.722
2020-08-20 01:02:16,73.097
2020-08-20 01:02:31,73.377
2020-08-20 01:02:46,73.507
2020-08-20 01:03:01,73.750
2020-08-20 01:03:16,73.804
2020-08-20 01:03:31,90.944
2020-08-20 01:03:46,164.858
2020-08-20 01:04:01,74.052
2020-08-20 01:04:16,84.124
2020-08-20 01:04:31,74.204
2020-08-20 01:04:46,91.370
2020-08-20 01:05:01,74.015
2020-08-20 01:05:16,74.472
2020-08-20 01:05:31,73.548
2020-08-20 01:05:46,74.832
2020-08-20 01:06:01,54.870
2020-08-20 01:06:16,74.869
2020-08-20 01:06:31,74.905
2020-08-20 01:06:46,75.158
2020-08-20 01:07:01,76.222
2020-08-20 01:07:16,75.319
2020-08-20 01:07:31,75.400
2020-08-20 01:07:46,75.696
2020-08-20 01:08:01,75.628
2020-08-20 01:08:16,75.194
2020-08-20 01:08:31,75.769
2020-08-20 01:08:46,75.204
2020-08-20 01:09:01,75.319
2020-08-20 01:09:16,76.156
2020-08-20 01:09:31,93.256
2020-08-20 01:09:46,76.376
2020-08-20 01:10:01,75.523
2020-08-20 01:10:16,76.906
2020-08-20 01:10:31,76.715
2020-08-20 01:10:46,76.763
2020-08-20 01:11:01,76.795
2020-08-20 01:11:16,76.848
2020-08-20 01:11:31,77.051
2020-08-20 01:11:46,76.151
2020-08-20 01:12:01,76.093
2020-08-20 01:12:16,87.444
2020-08-20 01:12:31,76.938
2020-08-20 01:12:46,78.449
2020-08-20 01:13:01,77.772
2020-08-20 01:13:16,76.992
2020-08-20 01:13:31,78.753
2020-08-20 01:13:46,77.680
2020-08-20 01:14:01,58.054
2020-08-20 01:14:16,78.019
2020-08-20 01:14:31,78.313
2020-08-20 01:14:46,68.311
2020-08-20 01:15:01,77.836
2020-08-20 01:15:16,78.095
2020-08-20 01:15:31,78.615
2020-08-20 01:15:46,78.749
2020-08-20 01:16:01,78.927
2020-08-20 01:16:16,76.853
2020-08-20 01:16:31,78.696
2020-08-20 01:16:46,78.201
2020-08-20 01:17:01,79.098
2020-08-20 01:17:16,78.312
2020-08-20 01:17:31,69.049
2020-08-20 01:17:46,86.033
2020-08-20 01:18:01,69.366
2020-08-20 01:18:16,69.514
2020-08-20 01:18:31,70.598
2020-08-20 01:18:46,79.797
2020-08-20 01:19:01,70.002
2020-08-20 01:19:16,77.953
2020-08-20 01:19:31,69.253
2020-08-20 01:19:46,70.050
2020-08-20 01:20:01,71.183
2020-08-20 01:20:16,90.424
2020-08-20 01:20:31,70.495
2020-08-20 01:20:46,85.761
2020-08-20 01:21:01,70.259
2020-08-20 01:21:16,71.064
2020-08-20 01:21:31,70.703
2020-08-20 01:21:46,70.933
2020-08-20 01:22:01,62.415
2020-08-20 01:22:16,72.516
2020-08-20 01:22:31,81.431
2020-08-20 01:22:46,71.560
2020-08-20 01:23:01,73.467
2020-08-20 01:23:16,71.713
2020-08-20 01:23:31,71.975
2020-08-20 01:23:46,72.100
2020-08-20 01:24:01,89.030
2020-08-20 01:24:16,72.092
2020-08-20 01:24:31,71.369
2020-08-20 01:24:46,72.522
2020-08-20 01:25:01,72.031
2020-08-20 01:25:16,73.758
2020-08-20 01:25:31,72.708
2020-08-20 01:25:46,73.178
2020-08-20 01:26:01,72.891
2020-08-20 01:26:16,89.888
2020-08-20 01:26:31,73.075
2020-08-20 01:26:46,90.192
2020-08-20 01:27:01,73.462
2020-08-20 01:27:16,73.456
2020-08-20 01:27:31,73.591
2020-08-20 01:27:46,73.524
2020-08-20 01:28:01,114.708
2020-08-20 01:28:16,93.848
2020-08-20 01:28:31,73.818
2020-08-20 01:28:46,75.036
2020-08-20 01:29:01,73.589
2020-08-20 01:29:16,74.219
2020-08-20 01:29:31,73.597
2020-08-20 01:29:46,91.007
2020-08-20 01:30:01,64.445
2020-08-20 01:30:16,74.120
2020-08-20 01:30:31,74.728
2020-08-20 01:30:46,74.762
2020-08-20 01:31:01,74.670
2020-08-20 01:31:16,77.014
2020-08-20 01:31:31,74.989
2020-08-20 01:31:46,75.370
2020-08-20 01:32:01,75.177
2020-08-20 01:32:16,75.467
2020-08-20 01:32:31,75.574
2020-08-20 01:32:46,75.642
2020-08-20 01:33:01,76.045
2020-08-20 01:33:16,75.862
2020-08-20 01:33:31,75.799
2020-08-20 01:33:46,76.005
2020-08-20 01:34:01,74.332
2020-08-20 01:34:16,76.236
2020-08-20 01:34:31,76.359
2020-08-20 01:34:46,76.901
2020-08-20 01:35:01,76.635
2020-08-20 01:35:16,93.642
2020-08-20 01:35:31,118.737
2020-08-20 01:35:46,75.763
2020-08-20 01:36:01,76.533
2020-08-20 01:36:16,96.629
2020-08-20 01:36:31,77.117
2020-08-20 01:36:46,79.295
2020-08-20 01:37:01,77.355
2020-08-20 01:37:16,79.437
2020-08-20 01:37:31,77.604
2020-08-20 01:37:46,94.472
2020-08-20 01:38:01,58.677
2020-08-20 01:38:16,77.892
2020-08-20 01:38:31,78.021
2020-08-20 01:38:46,78.009
2020-08-20 01:39:01,78.167
2020-08-20 01:39:16,78.182
2020-08-20 01:39:31,78.378
2020-08-20 01:39:46,95.231
2020-08-20 01:40:01,79.625
2020-08-20 01:40:16,95.912
2020-08-20 01:40:31,78.286
2020-08-20 01:40:46,80.902
2020-08-20 01:41:01,78.137
2020-08-20 01:41:16,95.659
2020-08-20 01:41:31,68.934
2020-08-20 01:41:46,119.076
2020-08-20 01:42:01,79.321
2020-08-20 01:42:16,96.597
2020-08-20 01:42:31,80.504
2020-08-20 01:42:46,69.650
2020-08-20 01:43:01,94.849
2020-08-20 01:43:16,79.874
2020-08-20 01:43:31,96.897
2020-08-20 01:43:46,71.067
2020-08-20 01:44:01,70.138
2020-08-20 01:44:16,70.327
2020-08-20 01:44:31,70.439
2020-08-20 01:44:46,70.495
2020-08-20 01:45:01,79.028
2020-08-20 01:45:16,80.607
2020-08-20 01:45:31,70.828
2020-08-20 01:45:46,80.835
2020-08-20 01:46:01,60.048
2020-08-20 01:46:16,71.432
2020-08-20 01:46:31,70.870
2020-08-20 01:46:46,70.716
2020-08-20 01:47:01,96.867
2020-08-20 01:47:16,71.215
2020-08-20 01:47:31,71.490
2020-08-20 01:47:46,71.559
2020-08-20 01:48:01,71.666
2020-08-20 01:48:16,71.956
2020-08-20 01:48:31,71.832
2020-08-20 01:48:46,71.361
2020-08-20 01:49:01,71.010
2020-08-20 01:49:16,79.927
2020-08-20 01:49:31,70.613
2020-08-20 01:49:46,69.704
2020-08-20 01:50:01,92.001
2020-08-20 01:50:16,72.634
2020-08-20 01:50:31,72.841
2020-08-20 01:50:46,72.912
2020-08-20 01:51:01,73.028
2020-08-20 01:51:16,72.203
2020-08-20 01:51:31,73.191
2020-08-20 01:51:46,73.773
2020-08-20 01:52:01,73.382
2020-08-20 01:52:16,74.446
2020-08-20 01:52:31,73.202
2020-08-20 01:52:46,73.746
2020-08-20 01:53:01,72.968
2020-08-20 01:53:16,73.927
2020-08-20 01:53:31,74.001
2020-08-20 01:53:46,73.228
2020-08-20 01:54:01,63.497
2020-08-20 01:54:16,73.314
2020-08-20 01:54:31,74.577
2020-08-20 01:54:46,78.734
2020-08-20 01:55:01,74.610
2020-08-20 01:55:16,75.561
2020-08-20 01:55:31,74.984
2020-08-20 01:55:46,75.011
2020-08-20 01:56:01,74.963
2020-08-20 01:56:16,75.030
2020-08-20 01:56:31,75.491
2020-08-20 01:56:46,75.517
2020-08-20 01:57:01,75.359
2020-08-20 01:57:16,75.151
2020-08-20 01:57:31,75.647
2020-08-20 01:57:46,74.750
2020-08-20 01:58:01,75.733
2020-08-20 01:58:16,76.030
2020-08-20 01:58:31,76.011
2020-08-20 01:58:46,76.133
2020-08-20 01:59:01,76.363
2020-08-20 01:59:16,76.270
2020-08-20 01:59:31,76.494
2020-08-20 01:59:46,76.946
2020-08-20 02:00:01,75.942
2020-08-20 02:00:16,75.315
2020-08-20 02:00:31,76.881
2020-08-20 02:00:46,76.990
2020-08-20 02:01:01,77.171
2020-08-20 02:01:16,76.656
2020-08-20 02:01:31,76.984
2020-08-20 02:01:46,77.402
2020-08-20 02:02:01,67.450
2020-08-20 02:02:16,77.595
2020-08-20 02:02:31,77.641
2020-08-20 02:02:46,78.697
2020-08-20 02:03:01,78.075
2020-08-20 02:03:16,77.001
2020-08-20 02:03:31,77.702
2020-08-20 02:03:46,77.722
2020-08-20 02:04:01,79.008
2020-08-20 02:04:16,75.919
2020-08-20 02:04:31,78.454
2020-08-20 02:04:46,79.622
2020-08-20 02:05:01,78.651
2020-08-20 02:05:16,78.774
2020-08-20 02:05:31,69.065
2020-08-20 02:05:46,68.928
2020-08-20 02:06:01,79.099
