datetime,1st-id,1st-rtt,2nd-id,2nd-rtt,3rd-id,3rd-rtt,4th-id,4th-rtt,5th-id,5th-rtt,6th-id,6th-rtt,7th-id,7th-rtt,8th-id,8th-rtt,9th-id,9th-rtt,10th-id,10th-rtt,11th-id,11th-rtt,12th-id,12th-rtt,13th-id,13th-rtt,14th-id,14th-rtt,15th-id,15th-rtt,16th-id,16th-rtt,17th-id,17th-rtt,18th-id,18th-rtt,19th-id,19th-rtt,20th-id,20th-rtt,21th-id,21th-rtt,22th-id,22th-rtt,23th-id,23th-rtt,24th-id,24th-rtt,25th-id,25th-rtt,26th-id,26th-rtt,27th-id,27th-rtt,28th-id,28th-rtt,29th-id,29th-rtt,30th-id,30th-rtt,ping
2020/02/26 07:00:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),37.664,210.173.178.59(210.173.178.59),47.692,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),47.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.870
2020/02/26 07:00:31,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),23.969,210.173.178.61(210.173.178.61),23.852,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),31.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.013
2020/02/26 07:00:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),40.794,210.173.178.59(210.173.178.59),51.853,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),51.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.945
2020/02/26 07:01:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),29.775,210.173.178.59(210.173.178.59),41.718,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),39.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.345
2020/02/26 07:01:16,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),29.137,210.173.178.59(210.173.178.59),38.096,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),37.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.157
2020/02/26 07:01:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),46.653,210.173.178.59(210.173.178.59),51.529,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),57.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.075
2020/02/26 07:01:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),36.853,210.173.178.59(210.173.178.59),35.036,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),34.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.332
2020/02/26 07:02:01,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),30.576,210.173.178.59(210.173.178.59),38.533,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),38.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.409
2020/02/26 07:02:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),30.495,210.173.178.59(210.173.178.59),38.432,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),38.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.175
2020/02/26 07:02:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),33.254,210.173.178.59(210.173.178.59),40.250,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),39.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.071
2020/02/26 07:02:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),32.636,210.173.178.59(210.173.178.59),41.690,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),41.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.965
2020/02/26 07:03:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),41.274,210.173.178.59(210.173.178.59),48.971,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),48.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.396
2020/02/26 07:03:16,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),33.081,210.173.178.59(210.173.178.59),43.473,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),42.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.958
2020/02/26 07:03:31,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),28.229,210.173.178.59(210.173.178.59),28.658,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),38.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.887
2020/02/26 07:03:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),39.156,210.173.178.59(210.173.178.59),50.788,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),48.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.009
2020/02/26 07:04:01,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),25.596,210.173.178.59(210.173.178.59),25.549,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),35.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.199
2020/02/26 07:04:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),30.969,210.173.178.59(210.173.178.59),39.713,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),39.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.063
2020/02/26 07:04:31,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),37.897,210.173.178.61(210.173.178.61),37.851,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),47.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.870
2020/02/26 07:04:46,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),39.061,210.173.178.61(210.173.178.61),48.148,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),49.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.667
2020/02/26 07:05:01,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),30.652,210.173.178.59(210.173.178.59),38.485,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),38.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.086
2020/02/26 07:05:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),29.669,210.173.178.59(210.173.178.59),37.474,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),37.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.438
2020/02/26 07:05:31,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),29.602,210.173.178.61(210.173.178.61),46.514,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),46.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.638
2020/02/26 07:05:46,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),30.729,210.173.178.61(210.173.178.61),39.525,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),39.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.109
2020/02/26 07:06:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),39.326,210.173.178.61(210.173.178.61),49.514,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),49.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.832
2020/02/26 07:06:16,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),29.230,210.173.178.61(210.173.178.61),37.505,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),37.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.015
