datetime,1st-id,1st-rtt,2nd-id,2nd-rtt,3rd-id,3rd-rtt,4th-id,4th-rtt,5th-id,5th-rtt,6th-id,6th-rtt,7th-id,7th-rtt,8th-id,8th-rtt,9th-id,9th-rtt,10th-id,10th-rtt,11th-id,11th-rtt,12th-id,12th-rtt,13th-id,13th-rtt,14th-id,14th-rtt,15th-id,15th-rtt,16th-id,16th-rtt,17th-id,17th-rtt,18th-id,18th-rtt,19th-id,19th-rtt,20th-id,20th-rtt,21th-id,21th-rtt,22th-id,22th-rtt,23th-id,23th-rtt,24th-id,24th-rtt,25th-id,25th-rtt,26th-id,26th-rtt,27th-id,27th-rtt,28th-id,28th-rtt,29th-id,29th-rtt,30th-id,30th-rtt,ping
2020/02/27 12:00:16,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),36.445,210.173.178.59(210.173.178.59),45.476,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),45.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.442
2020/02/27 12:00:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),30.100,210.173.178.59(210.173.178.59),31.311,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),30.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.945
2020/02/27 12:00:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),35.093,210.173.178.59(210.173.178.59),35.047,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),44.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.037
2020/02/27 12:01:01,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),35.988,210.173.178.61(210.173.178.61),37.235,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),36.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.003
2020/02/27 12:01:16,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),45.370,210.173.178.59(210.173.178.59),45.297,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),45.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.700
2020/02/27 12:01:31,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),46.630,210.173.178.61(210.173.178.61),46.560,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),47.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.287
2020/02/27 12:01:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),27.265,210.173.178.61(210.173.178.61),36.572,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),36.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.247
2020/02/27 12:02:01,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),46.057,210.173.178.59(210.173.178.59),55.005,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),54.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.010
2020/02/27 12:02:16,*,,*,,osk004ix51.IIJ.Net(58.138.107.26),29.333,210.173.178.59(210.173.178.59),29.287,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),29.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.759
2020/02/27 12:02:31,*,,*,,osk004ix50.IIJ.Net(58.138.106.118),44.407,210.173.178.61(210.173.178.61),44.345,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),45.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.378
2020/02/27 12:02:46,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),33.891,210.173.178.59(210.173.178.59),33.844,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),42.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.988
2020/02/27 12:03:01,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),39.927,210.173.178.59(210.173.178.59),49.181,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),48.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.163
2020/02/27 12:03:16,*,,*,,osk004ix51.IIJ.Net(58.138.106.126),44.669,210.173.178.61(210.173.178.61),42.815,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),42.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.064
2020/02/27 12:03:31,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),31.098,210.173.178.59(210.173.178.59),43.856,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),39.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.902
2020/02/27 12:03:46,*,,*,,osk004ix50.IIJ.Net(58.138.107.18),32.676,210.173.178.59(210.173.178.59),41.288,*,,*,,*,,*,,*,,*,,*,,server-13-224-139-70.nrt51.r.cloudfront.net(13.224.139.70),40.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.402
