time,ping
2019-12-03 03:00:06,62.024
2019-12-03 03:00:11,28.677
2019-12-03 03:00:16,38.44
2019-12-03 03:00:21,37.235
2019-12-03 03:00:26,37.321
2019-12-03 03:00:31,29.306
2019-12-03 03:00:36,38.369
2019-12-03 03:00:41,37.794
2019-12-03 03:00:46,47.367
2019-12-03 03:00:51,40.362
2019-12-03 03:00:56,34.587
2019-12-03 03:01:01,38.412
2019-12-03 03:01:06,50.57
2019-12-03 03:01:11,46.079
2019-12-03 03:01:16,39.632
2019-12-03 03:01:21,41.284
2019-12-03 03:01:26,39.546
2019-12-03 03:01:31,39.302
2019-12-03 03:01:36,47.375
2019-12-03 03:01:41,36.167
2019-12-03 03:01:46,38.303
2019-12-03 03:01:51,38.346
2019-12-03 03:01:56,36.282
2019-12-03 03:02:01,46.391
2019-12-03 03:02:06,30.261
2019-12-03 03:02:11,47.458
2019-12-03 03:02:16,38.116
2019-12-03 03:02:21,38.304
2019-12-03 03:02:26,37.319
2019-12-03 03:02:31,38.291
2019-12-03 03:02:36,36.275
2019-12-03 03:02:41,40.258
2019-12-03 03:02:46,31.948
2019-12-03 03:02:51,37.42
2019-12-03 03:02:56,40.493
2019-12-03 03:03:01,35.371
2019-12-03 03:03:06,37.39
2019-12-03 03:03:11,35.324
2019-12-03 03:03:16,37.456
2019-12-03 03:03:21,36.458
2019-12-03 03:03:26,55.932
2019-12-03 03:03:31,39.287
2019-12-03 03:03:36,36.917
2019-12-03 03:03:41,50.346
2019-12-03 03:03:46,36.008
2019-12-03 03:03:51,37.541
2019-12-03 03:03:56,36.343
2019-12-03 03:04:01,36.513
2019-12-03 03:04:06,36.472
2019-12-03 03:04:11,46.342
2019-12-03 03:04:16,35.818
2019-12-03 03:04:21,36.028
2019-12-03 03:04:26,37.288
2019-12-03 03:04:31,37.182
2019-12-03 03:04:36,38.739
2019-12-03 03:04:41,37.424
2019-12-03 03:04:46,36.474
2019-12-03 03:04:51,46.401
2019-12-03 03:04:56,38.318
2019-12-03 03:05:01,37.422
2019-12-03 03:05:06,37.507
2019-12-03 03:05:11,41.32
2019-12-03 03:05:16,37.305
2019-12-03 03:05:21,37.345
2019-12-03 03:05:26,31.312
2019-12-03 03:05:31,37.364
2019-12-03 03:05:36,31.39
2019-12-03 03:05:41,45.467
2019-12-03 03:05:46,38.35
2019-12-03 03:05:51,40.405
2019-12-03 03:05:56,38.361
2019-12-03 03:06:01,36.356
2019-12-03 03:06:06,55.212
2019-12-03 03:06:11,37.356
2019-12-03 03:06:16,51.234
2019-12-03 03:06:21,38.247
2019-12-03 03:06:26,38.2
2019-12-03 03:06:31,37.287
2019-12-03 03:06:36,47.425
2019-12-03 03:06:41,38.27
2019-12-03 03:06:46,37.414
2019-12-03 03:06:51,37.351
2019-12-03 03:06:56,38.586
2019-12-03 03:07:01,37.533
2019-12-03 03:07:06,39.334
2019-12-03 03:07:11,51.3
2019-12-03 03:07:16,36.323
2019-12-03 03:07:21,41.461
2019-12-03 03:07:26,38.129
2019-12-03 03:07:31,36.38
2019-12-03 03:07:36,37.265
2019-12-03 03:07:41,37.223
2019-12-03 03:07:46,38.362
2019-12-03 03:07:51,37.304
2019-12-03 03:07:56,38.392
2019-12-03 03:08:01,36.273
2019-12-03 03:08:06,46.442
2019-12-03 03:08:11,38.261
2019-12-03 03:08:16,31.255
2019-12-03 03:08:21,39.388
2019-12-03 03:08:26,37.224
2019-12-03 03:08:31,45.347
2019-12-03 03:08:36,38.623
2019-12-03 03:08:41,35.499
2019-12-03 03:08:46,29.409
2019-12-03 03:08:51,37.482
2019-12-03 03:08:56,39.394
2019-12-03 03:09:01,40.368
2019-12-03 03:09:06,51.269
2019-12-03 03:09:11,36.444
2019-12-03 03:09:16,40.415
2019-12-03 03:09:21,37.251
2019-12-03 03:09:26,41.291
2019-12-03 03:09:31,36.313
2019-12-03 03:09:36,38.356
2019-12-03 03:09:41,35.241
2019-12-03 03:09:46,37.379
2019-12-03 03:09:51,37.406
2019-12-03 03:09:56,38.382
2019-12-03 03:10:01,37.339
2019-12-03 03:10:06,46.486
2019-12-03 03:10:11,31.384
2019-12-03 03:10:16,39.547
2019-12-03 03:10:21,46.736
2019-12-03 03:10:26,41.38
2019-12-03 03:10:31,37.271
2019-12-03 03:10:36,46.369
2019-12-03 03:10:41,37.735
2019-12-03 03:10:46,36.29
2019-12-03 03:10:51,31.45
2019-12-03 03:10:56,46.428
2019-12-03 03:11:01,47.385
2019-12-03 03:11:06,31.329
2019-12-03 03:11:11,39.464
2019-12-03 03:11:16,38.311
2019-12-03 03:11:21,46.404
2019-12-03 03:11:26,39.391
2019-12-03 03:11:31,36.445
2019-12-03 03:11:36,47.452
2019-12-03 03:11:41,36.412
2019-12-03 03:11:46,31.38
2019-12-03 03:11:51,45.736
2019-12-03 03:11:56,31.345
2019-12-03 03:12:01,37.355
2019-12-03 03:12:06,39.537
2019-12-03 03:12:11,50.479
2019-12-03 03:12:16,51.414
2019-12-03 03:12:21,47.424
2019-12-03 03:12:26,51.327
2019-12-03 03:12:31,33.6
2019-12-03 03:12:36,49.367
2019-12-03 03:12:41,38.426
2019-12-03 03:12:46,37.298
2019-12-03 03:12:51,51.279
2019-12-03 03:12:56,46.424
2019-12-03 03:13:01,39.264
2019-12-03 03:13:06,39.327
2019-12-03 03:13:11,36.129
2019-12-03 03:13:16,38.381
2019-12-03 03:13:21,40.42
2019-12-03 03:13:26,38.342
2019-12-03 03:13:31,38.289
2019-12-03 03:13:36,33.66
2019-12-03 03:13:41,36.412
2019-12-03 03:13:46,47.355
2019-12-03 03:13:51,39.38
2019-12-03 03:13:56,49.383
2019-12-03 03:14:01,40.493
2019-12-03 03:14:06,39.37
2019-12-03 03:14:11,47.379
2019-12-03 03:14:16,31.492
2019-12-03 03:14:21,48.506
2019-12-03 03:14:26,30.475
2019-12-03 03:14:31,47.247
2019-12-03 03:14:36,47.424
2019-12-03 03:14:41,46.402
2019-12-03 03:14:46,37.507
2019-12-03 03:14:51,31.328
2019-12-03 03:14:56,48.49
2019-12-03 03:15:01,47.172
2019-12-03 03:15:06,46.581
2019-12-03 03:15:11,49.366
2019-12-03 03:15:16,49.238
2019-12-03 03:15:21,50.314
2019-12-03 03:15:26,46.24
2019-12-03 03:15:31,51.361
2019-12-03 03:15:36,41.433
2019-12-03 03:15:41,51.472
2019-12-03 03:15:46,48.546
2019-12-03 03:15:51,56.322
2019-12-03 03:15:56,49.368
2019-12-03 03:16:01,51.5
2019-12-03 03:16:06,51.395
2019-12-03 03:16:11,46.305
2019-12-03 03:16:16,51.364
2019-12-03 03:16:21,30.082
2019-12-03 03:16:26,47.26
2019-12-03 03:16:31,47.409
2019-12-03 03:16:36,39.158
2019-12-03 03:16:41,47.488
2019-12-03 03:16:46,38.483
2019-12-03 03:16:51,47.405
2019-12-03 03:16:56,31.034
2019-12-03 03:17:01,46.566
2019-12-03 03:17:06,46.555
2019-12-03 03:17:11,30.538
2019-12-03 03:17:16,48.498
2019-12-03 03:17:21,54.672
2019-12-03 03:17:26,48.491
2019-12-03 03:17:31,56.552
2019-12-03 03:17:36,55.897
2019-12-03 03:17:41,47.038
2019-12-03 03:17:46,47.284
2019-12-03 03:17:51,47.455
2019-12-03 03:17:56,32.207
2019-12-03 03:18:01,33.28
2019-12-03 03:18:06,51.565
2019-12-03 03:18:11,47.416
2019-12-03 03:18:16,40.563
2019-12-03 03:18:21,47.597
2019-12-03 03:18:26,50.216
2019-12-03 03:18:31,47.098
2019-12-03 03:18:36,46.563
2019-12-03 03:18:41,30.493
2019-12-03 03:18:46,42.324
2019-12-03 03:18:51,46.424
2019-12-03 03:18:56,47.337
2019-12-03 03:19:01,47.355
2019-12-03 03:19:06,48.31
2019-12-03 03:19:11,33.64
2019-12-03 03:19:16,48.382
2019-12-03 03:19:21,56.339
2019-12-03 03:19:26,31.786
2019-12-03 03:19:31,29.522
2019-12-03 03:19:36,30.695
2019-12-03 03:19:41,48.376
2019-12-03 03:19:46,30.603
2019-12-03 03:19:51,47.261
2019-12-03 03:19:56,39.371
2019-12-03 03:20:01,48.299
2019-12-03 03:20:06,33.244
2019-12-03 03:20:11,45.51
2019-12-03 03:20:16,46.325
2019-12-03 03:20:21,47.39
2019-12-03 03:20:26,29.281
2019-12-03 03:20:31,29.394
2019-12-03 03:20:36,42.393
2019-12-03 03:20:41,31.292
2019-12-03 03:20:46,29.401
2019-12-03 03:20:51,28.736
2019-12-03 03:20:56,48.63
2019-12-03 03:21:01,42.271
2019-12-03 03:21:06,32.486
2019-12-03 03:21:11,29.325
2019-12-03 03:21:16,30.062
2019-12-03 03:21:21,28.863
2019-12-03 03:21:26,29.317
2019-12-03 03:21:31,48.66
2019-12-03 03:21:36,29.985
2019-12-03 03:21:41,30.215
2019-12-03 03:21:46,29.339
2019-12-03 03:21:51,29.824
2019-12-03 03:21:56,28.894
