time,ping
2019-12-15 20:00:06,62.677
2019-12-15 20:00:11,47.124
2019-12-15 20:00:16,79.455
2019-12-15 20:00:21,32.372
2019-12-15 20:00:26,34.186
2019-12-15 20:00:31,31.292
2019-12-15 20:00:36,31.271
2019-12-15 20:00:41,33.259
2019-12-15 20:00:46,34.079
2019-12-15 20:00:51,31.982
2019-12-15 20:00:56,34.157
2019-12-15 20:01:01,33.037
2019-12-15 20:01:06,48.879
2019-12-15 20:01:11,30.492
2019-12-15 20:01:16,48.737
2019-12-15 20:01:21,32.229
2019-12-15 20:01:26,32.919
2019-12-15 20:01:31,35.303
2019-12-15 20:01:36,47.795
2019-12-15 20:01:41,32.816
2019-12-15 20:01:46,31.097
2019-12-15 20:01:51,31.059
2019-12-15 20:01:56,64.264
2019-12-15 20:02:01,37.314
2019-12-15 20:02:06,31.891
2019-12-15 20:02:11,31.89
2019-12-15 20:02:16,33.432
2019-12-15 20:02:21,34.56
2019-12-15 20:02:26,95.284
2019-12-15 20:02:31,32.216
2019-12-15 20:02:36,36.342
2019-12-15 20:02:41,33.391
2019-12-15 20:02:46,42.376
2019-12-15 20:02:51,32.313
2019-12-15 20:02:56,34.415
2019-12-15 20:03:01,42.433
2019-12-15 20:03:06,31.386
2019-12-15 20:03:11,32.221
2019-12-15 20:03:16,29.561
2019-12-15 20:03:21,31.99
2019-12-15 20:03:26,41.473
2019-12-15 20:03:31,30.45
2019-12-15 20:03:36,43.623
2019-12-15 20:03:41,37.46
2019-12-15 20:03:46,42.066
2019-12-15 20:03:51,31.448
2019-12-15 20:03:56,33.375
2019-12-15 20:04:01,40.707
2019-12-15 20:04:06,43.609
2019-12-15 20:04:11,42.479
2019-12-15 20:04:16,38.504
2019-12-15 20:04:21,70.574
2019-12-15 20:04:26,34.417
2019-12-15 20:04:31,42.361
2019-12-15 20:04:36,40.313
2019-12-15 20:04:41,51.249
2019-12-15 20:04:46,41.363
2019-12-15 20:04:51,47.279
2019-12-15 20:04:56,44.04
2019-12-15 20:05:01,45.441
2019-12-15 20:05:06,43.617
2019-12-15 20:05:11,40.305
2019-12-15 20:05:16,33.626
2019-12-15 20:05:21,33.975
2019-12-15 20:05:26,47.384
2019-12-15 20:05:31,32.093
2019-12-15 20:05:36,47.386
2019-12-15 20:05:41,32.527
2019-12-15 20:05:46,34.385
2019-12-15 20:05:51,40.592
2019-12-15 20:05:56,45.399
2019-12-15 20:06:01,42.397
2019-12-15 20:06:06,31.428
2019-12-15 20:06:11,45.467
2019-12-15 20:06:16,35.155
2019-12-15 20:06:21,41.362
2019-12-15 20:06:26,43.303
2019-12-15 20:06:31,42.4
2019-12-15 20:06:36,42.898
2019-12-15 20:06:41,42.592
2019-12-15 20:06:46,44.294
2019-12-15 20:06:51,38.435
2019-12-15 20:06:56,45.552
2019-12-15 20:07:01,56.582
2019-12-15 20:07:06,47.368
2019-12-15 20:07:11,42.275
2019-12-15 20:07:16,41.98
2019-12-15 20:07:21,40.69
2019-12-15 20:07:26,42.998
2019-12-15 20:07:31,33.927
2019-12-15 20:07:36,44.626
2019-12-15 20:07:41,38.569
2019-12-15 20:07:46,33.23
2019-12-15 20:07:51,44.289
2019-12-15 20:07:56,39.59
2019-12-15 20:08:01,43.393
2019-12-15 20:08:06,52.467
2019-12-15 20:08:11,50.611
2019-12-15 20:08:16,47.324
2019-12-15 20:08:21,41.349
2019-12-15 20:08:26,56.59
2019-12-15 20:08:31,34.428
2019-12-15 20:08:36,45.511
2019-12-15 20:08:41,38.642
2019-12-15 20:08:46,44.869
2019-12-15 20:08:51,50.217
2019-12-15 20:08:56,41.563
2019-12-15 20:09:01,43.247
2019-12-15 20:09:06,42.383
2019-12-15 20:09:11,42.712
2019-12-15 20:09:16,50.295
2019-12-15 20:09:21,46.57
2019-12-15 20:09:26,40.608
2019-12-15 20:09:31,41.474
2019-12-15 20:09:36,40.454
2019-12-15 20:09:41,43.528
2019-12-15 20:09:46,37.304
2019-12-15 20:09:51,41.268
2019-12-15 20:09:56,41.573
2019-12-15 20:10:01,49.359
2019-12-15 20:10:06,29.644
2019-12-15 20:10:11,36.366
2019-12-15 20:10:16,43.345
2019-12-15 20:10:21,43.512
2019-12-15 20:10:26,30.419
2019-12-15 20:10:31,43.359
2019-12-15 20:10:36,41.268
2019-12-15 20:10:41,43.699
2019-12-15 20:10:46,48.372
2019-12-15 20:10:51,49.52
2019-12-15 20:10:56,41.469
2019-12-15 20:11:01,42.307
2019-12-15 20:11:06,45.032
2019-12-15 20:11:11,44.453
2019-12-15 20:11:16,42.523
2019-12-15 20:11:21,31.503
2019-12-15 20:11:26,39.625
2019-12-15 20:11:31,51.367
2019-12-15 20:11:36,46.408
2019-12-15 20:11:41,41.84
2019-12-15 20:11:46,38.751
2019-12-15 20:11:51,47.458
2019-12-15 20:11:56,45.202
2019-12-15 20:12:01,45.079
2019-12-15 20:12:06,38.348
2019-12-15 20:12:11,32.299
2019-12-15 20:12:16,42.342
2019-12-15 20:12:21,41.239
2019-12-15 20:12:26,41.335
2019-12-15 20:12:31,40.364
2019-12-15 20:12:36,41.572
2019-12-15 20:12:41,36.967
2019-12-15 20:12:46,32.327
2019-12-15 20:12:51,33.704
2019-12-15 20:12:56,38.556
2019-12-15 20:13:01,42.381
