time,ping
2019-12-11 20:00:06,35.701
2019-12-11 20:00:11,51.666
2019-12-11 20:00:16,41.353
2019-12-11 20:00:21,45.191
2019-12-11 20:00:26,40.345
2019-12-11 20:00:31,37.291
2019-12-11 20:00:36,38.384
2019-12-11 20:00:41,35.091
2019-12-11 20:00:46,42.424
2019-12-11 20:00:51,42.322
2019-12-11 20:00:56,70.51
2019-12-11 20:01:01,118.381
2019-12-11 20:01:06,35.123
2019-12-11 20:01:11,52.486
2019-12-11 20:01:16,36.053
2019-12-11 20:01:21,44.254
2019-12-11 20:01:26,34.392
2019-12-11 20:01:31,35.405
2019-12-11 20:01:36,45.373
2019-12-11 20:01:41,36.566
2019-12-11 20:01:46,40.402
2019-12-11 20:01:51,34.374
2019-12-11 20:01:56,51.696
2019-12-11 20:02:01,43.248
2019-12-11 20:02:06,34.838
2019-12-11 20:02:11,34.957
2019-12-11 20:02:16,42.644
2019-12-11 20:02:21,44.401
2019-12-11 20:02:26,52.429
2019-12-11 20:02:31,52.411
2019-12-11 20:02:36,45.911
2019-12-11 20:02:41,27.657
2019-12-11 20:02:46,47.819
2019-12-11 20:02:51,45.341
2019-12-11 20:02:56,38.298
2019-12-11 20:03:01,35.53
2019-12-11 20:03:06,36.142
2019-12-11 20:03:11,35.233
2019-12-11 20:03:16,39.98
2019-12-11 20:03:21,37.366
2019-12-11 20:03:26,35.99
2019-12-11 20:03:31,33.771
2019-12-11 20:03:36,45.436
2019-12-11 20:03:41,39.478
2019-12-11 20:03:46,35.995
2019-12-11 20:03:51,33.741
2019-12-11 20:03:56,34.535
2019-12-11 20:04:01,44.418
2019-12-11 20:04:06,38.271
2019-12-11 20:04:11,42.319
2019-12-11 20:04:16,37.564
2019-12-11 20:04:21,38.584
2019-12-11 20:04:26,42.562
2019-12-11 20:04:31,37.144
2019-12-11 20:04:36,44.284
2019-12-11 20:04:41,37.206
2019-12-11 20:04:46,36.297
2019-12-11 20:04:51,33.309
2019-12-11 20:04:56,35.2
2019-12-11 20:05:01,36.385
2019-12-11 20:05:06,45.311
2019-12-11 20:05:11,44.244
2019-12-11 20:05:16,35.586
2019-12-11 20:05:21,44.194
2019-12-11 20:05:26,44.695
2019-12-11 20:05:31,44.633
2019-12-11 20:05:36,54.383
2019-12-11 20:05:41,45.314
2019-12-11 20:05:46,46.872
2019-12-11 20:05:51,31.54
2019-12-11 20:05:56,61.118
2019-12-11 20:06:01,43.205
2019-12-11 20:06:06,38.147
2019-12-11 20:06:11,35.332
2019-12-11 20:06:16,37.145
2019-12-11 20:06:21,32.338
2019-12-11 20:06:26,42.439
2019-12-11 20:06:31,42.603
2019-12-11 20:06:36,104.107
2019-12-11 20:06:41,36.898
2019-12-11 20:06:46,49.317
2019-12-11 20:06:51,38.284
2019-12-11 20:06:56,40.556
2019-12-11 20:07:01,54.993
2019-12-11 20:07:06,36.345
2019-12-11 20:07:11,39.167
2019-12-11 20:07:16,33.947
2019-12-11 20:07:21,37.514
2019-12-11 20:07:26,34.304
2019-12-11 20:07:31,44.335
2019-12-11 20:07:36,30.575
2019-12-11 20:07:41,43.215
2019-12-11 20:07:46,34.194
2019-12-11 20:07:51,40.337
2019-12-11 20:07:56,37.315
2019-12-11 20:08:01,39.366
2019-12-11 20:08:06,35.74
2019-12-11 20:08:11,39.323
2019-12-11 20:08:16,38.154
